iter	Logloss	Accuracy	F1
70	0.3925594904	0.8434343434	0.7633587786
71	0.3920472418	0.8434343434	0.7633587786
72	0.3895405335	0.8434343434	0.7633587786
73	0.3886720083	0.8434343434	0.7633587786
74	0.3871838939	0.8451178451	0.7664974619
75	0.3868326571	0.8451178451	0.7664974619
76	0.3867344594	0.8434343434	0.764556962
77	0.3859727745	0.8451178451	0.7676767677
78	0.3849650182	0.8484848485	0.7727272727
79	0.3843250082	0.8468013468	0.7707808564
80	0.382652018	0.8468013468	0.7707808564
81	0.3823270582	0.8468013468	0.7707808564
82	0.3818787621	0.8468013468	0.7707808564
83	0.3813682985	0.8484848485	0.7738693467
84	0.3807258392	0.8484848485	0.7738693467
85	0.3796826173	0.8518518519	0.78
86	0.3779238272	0.8518518519	0.78
87	0.3773582697	0.8518518519	0.78
88	0.3763996444	0.8535353535	0.783042394
89	0.3754541799	0.8569023569	0.7890818859
90	0.3747162897	0.8585858586	0.7920792079
91	0.3740062363	0.8585858586	0.7920792079
92	0.3730835973	0.8602693603	0.794044665
93	0.3729245146	0.8602693603	0.794044665
94	0.3717468972	0.8602693603	0.794044665
95	0.3717439576	0.8602693603	0.794044665
96	0.370863257	0.8653198653	0.8009950249
97	0.3703608464	0.8653198653	0.8009950249
98	0.3698215116	0.8653198653	0.801980198
99	0.3694768279	0.8636363636	0.7990074442
100	0.369474768	0.8636363636	0.7990074442
101	0.3686551169	0.8653198653	0.801980198
102	0.3681002431	0.867003367	0.8039702233
103	0.3679694496	0.867003367	0.8039702233
104	0.367967892	0.867003367	0.8039702233
105	0.3676302814	0.8636363636	0.7990074442
106	0.3676153391	0.8636363636	0.7990074442
107	0.3668358079	0.8653198653	0.801980198
108	0.3665225418	0.8653198653	0.801980198
109	0.3658468842	0.8636363636	0.8
110	0.3637856006	0.867003367	0.8049382716
111	0.3628715344	0.8703703704	0.8098765432
112	0.3618910216	0.8653198653	0.801980198
113	0.3610246817	0.8686868687	0.8069306931
114	0.3605426777	0.8686868687	0.8069306931
115	0.3597852185	0.8703703704	0.8098765432
116	0.3589515263	0.8720538721	0.8128078818
117	0.3578417188	0.8703703704	0.8098765432
118	0.3575672058	0.8686868687	0.8078817734
119	0.3569500983	0.8686868687	0.8078817734
120	0.3563692498	0.8686868687	0.8078817734
121	0.3561209604	0.8686868687	0.8069306931
122	0.3541070697	0.8720538721	0.8128078818
123	0.3539868568	0.8720538721	0.8128078818
124	0.3535359599	0.8686868687	0.8078817734
125	0.3529563335	0.8703703704	0.8108108108
126	0.3525388589	0.8703703704	0.8108108108
127	0.3510554228	0.8720538721	0.8137254902
128	0.3505744844	0.8703703704	0.8108108108
129	0.3505256558	0.8703703704	0.8108108108
130	0.3496970736	0.8737373737	0.8166259169
131	0.3483706151	0.8737373737	0.8166259169
132	0.3477333786	0.8720538721	0.8146341463
133	0.3470087667	0.8737373737	0.8166259169
134	0.346697516	0.8737373737	0.8166259169
135	0.3461554977	0.8754208754	0.8195121951
136	0.3455683234	0.8754208754	0.8195121951
137	0.3453380391	0.8771043771	0.8223844282
138	0.3452918019	0.8771043771	0.8223844282
139	0.3439940885	0.8771043771	0.8232445521
140	0.3433286437	0.8754208754	0.8212560386
141	0.3429392611	0.8754208754	0.8212560386
142	0.3423658143	0.8754208754	0.8212560386
143	0.3417053701	0.8787878788	0.8260869565
144	0.3407265176	0.8771043771	0.8240963855
145	0.3401655597	0.8771043771	0.8240963855
146	0.3394916229	0.8787878788	0.8269230769
147	0.3388701689	0.8787878788	0.8269230769
148	0.3381788327	0.8787878788	0.8269230769
149	0.3381788125	0.8787878788	0.8269230769
150	0.3375470516	0.8804713805	0.829736211
151	0.3371687986	0.8804713805	0.829736211
152	0.3363895995	0.8787878788	0.8269230769
153	0.3353094135	0.8838383838	0.8345323741
154	0.3348590582	0.8838383838	0.8345323741
155	0.3337183858	0.8838383838	0.8345323741
156	0.3333683249	0.8838383838	0.8345323741
157	0.3329926656	0.8838383838	0.8345323741
158	0.3324790814	0.8838383838	0.8345323741
159	0.3320198604	0.8838383838	0.8345323741
160	0.3310725893	0.8838383838	0.8345323741
161	0.3307325039	0.8838383838	0.8345323741
162	0.329763601	0.8838383838	0.8345323741
163	0.3293425529	0.8855218855	0.8373205742
164	0.3287870627	0.8855218855	0.8373205742
165	0.3284730626	0.8855218855	0.8373205742
166	0.3281673738	0.8855218855	0.8373205742
167	0.3276943924	0.8872053872	0.8393285372
168	0.3273745928	0.8872053872	0.8393285372
169	0.327219748	0.8872053872	0.8393285372
170	0.3271319451	0.8872053872	0.8393285372
171	0.3271319451	0.8872053872	0.8393285372
172	0.326430397	0.8872053872	0.8393285372
173	0.3260859649	0.8872053872	0.8393285372
174	0.3256439099	0.8872053872	0.8393285372
175	0.325169368	0.8872053872	0.8393285372
176	0.3249762859	0.8888888889	0.8413461538
177	0.3247077035	0.8888888889	0.8413461538
178	0.3242168804	0.8888888889	0.8413461538
179	0.3238933855	0.8888888889	0.8413461538
180	0.3232565489	0.8905723906	0.8441247002
181	0.3229274914	0.8905723906	0.8441247002
182	0.3226007018	0.8905723906	0.8441247002
183	0.3225584628	0.8888888889	0.8421052632
184	0.3224526758	0.8888888889	0.8421052632
185	0.3223348721	0.8888888889	0.8421052632
186	0.3214538866	0.8905723906	0.8441247002
187	0.3204577419	0.8939393939	0.8481927711
188	0.3201892432	0.8939393939	0.8481927711
189	0.3199529137	0.8939393939	0.8481927711
190	0.3189489536	0.8956228956	0.8509615385
191	0.3182689822	0.8973063973	0.8530120482
192	0.3180185881	0.8956228956	0.8509615385
193	0.3173193804	0.8956228956	0.8509615385
194	0.3169650469	0.8973063973	0.8537170264
195	0.3161908008	0.8973063973	0.8537170264
196	0.3158193232	0.8973063973	0.8537170264
197	0.3158144351	0.8973063973	0.8537170264
198	0.3157374868	0.8973063973	0.8537170264
199	0.3153304082	0.8973063973	0.8537170264
200	0.3146866221	0.8973063973	0.8537170264
201	0.3139690367	0.8973063973	0.8537170264
202	0.3134991205	0.8956228956	0.8516746411
203	0.3133313883	0.8973063973	0.8537170264
204	0.3130021849	0.9006734007	0.8591885442
205	0.3129806882	0.898989899	0.8564593301
206	0.3124054186	0.8973063973	0.8544152745
207	0.3119501608	0.8973063973	0.8544152745
208	0.311596349	0.898989899	0.8571428571
209	0.3115020759	0.898989899	0.8571428571
210	0.3112406198	0.898989899	0.8571428571
211	0.3108193932	0.898989899	0.8571428571
212	0.3102791232	0.898989899	0.8571428571
213	0.3102782677	0.898989899	0.8571428571
214	0.3098372973	0.898989899	0.8571428571
215	0.3095521007	0.898989899	0.8571428571
216	0.3089351439	0.898989899	0.8571428571
217	0.3089315759	0.898989899	0.8571428571
218	0.3084008192	0.9006734007	0.8598574822
219	0.3077614593	0.898989899	0.8571428571
220	0.3069456892	0.898989899	0.8571428571
221	0.3063456101	0.9006734007	0.8598574822
222	0.3058490861	0.9023569024	0.8619047619
223	0.3056555577	0.9023569024	0.8619047619
224	0.3051698806	0.9006734007	0.8598574822
225	0.3042512641	0.9006734007	0.8598574822
226	0.3037276811	0.9006734007	0.8598574822
227	0.3035897549	0.9006734007	0.8598574822
228	0.3031670636	0.9006734007	0.8598574822
229	0.3029258323	0.9006734007	0.8598574822
230	0.3028505581	0.9006734007	0.8598574822
231	0.301999902	0.9006734007	0.8598574822
232	0.3016940749	0.9006734007	0.8598574822
233	0.3015699859	0.9023569024	0.8625592417
234	0.3012910345	0.9023569024	0.8625592417
235	0.3007328175	0.9023569024	0.8625592417
236	0.3005942898	0.9023569024	0.8625592417
237	0.3005403904	0.9023569024	0.8625592417
238	0.3004784644	0.9023569024	0.8625592417
239	0.3004061267	0.9023569024	0.8625592417
240	0.3000708151	0.9006734007	0.8598574822
241	0.2997193092	0.9006734007	0.8598574822
242	0.2996625601	0.9006734007	0.8598574822
243	0.2995248873	0.9006734007	0.8598574822
244	0.299347818	0.9006734007	0.8598574822
245	0.2992153411	0.9006734007	0.8598574822
246	0.2984819448	0.9023569024	0.8619047619
247	0.2983040486	0.9023569024	0.8619047619
248	0.297497288	0.9023569024	0.8619047619
249	0.2973686082	0.9023569024	0.8619047619
250	0.2971925701	0.9023569024	0.8619047619
251	0.2964518909	0.9006734007	0.8598574822
252	0.2961639712	0.9006734007	0.8598574822
253	0.2960257683	0.9023569024	0.8619047619
254	0.2956081546	0.9057239057	0.8666666667
255	0.2946708703	0.9057239057	0.8666666667
256	0.2945637234	0.9057239057	0.8666666667
257	0.2942697811	0.9057239057	0.8666666667
258	0.2936195077	0.9057239057	0.8666666667
259	0.2934597134	0.9057239057	0.8666666667
260	0.2933723027	0.9057239057	0.8666666667
261	0.2929362309	0.9057239057	0.8666666667
262	0.2928158376	0.9057239057	0.8666666667
263	0.2923716382	0.9057239057	0.8666666667
264	0.2923445454	0.9057239057	0.8666666667
265	0.292018677	0.9057239057	0.8666666667
266	0.2913181363	0.9107744108	0.8741092637
267	0.2907161061	0.9107744108	0.8741092637
268	0.290594546	0.9124579125	0.8761904762
269	0.2905275139	0.9124579125	0.8761904762
270	0.2890813061	0.9107744108	0.8741092637
271	0.2888241664	0.9107744108	0.8741092637
272	0.288652551	0.9107744108	0.8741092637
273	0.2886125371	0.9107744108	0.8741092637
274	0.2882917589	0.9107744108	0.8741092637
275	0.2878013764	0.9107744108	0.8741092637
276	0.2873613782	0.9124579125	0.8761904762
277	0.2870299802	0.9124579125	0.8761904762
278	0.2868243756	0.9107744108	0.8741092637
279	0.2867110807	0.9107744108	0.8741092637
280	0.2866909235	0.9107744108	0.8741092637
281	0.2864474686	0.9124579125	0.8761904762
282	0.286343159	0.9124579125	0.8761904762
283	0.2857110528	0.9124579125	0.8761904762
284	0.2856041883	0.9124579125	0.8761904762
285	0.2854271266	0.9124579125	0.8761904762
286	0.2851271614	0.9124579125	0.8761904762
287	0.2848406959	0.9107744108	0.8741092637
288	0.2845784229	0.9107744108	0.8741092637
289	0.2844589168	0.9107744108	0.8741092637
290	0.284206522	0.9107744108	0.8741092637
291	0.2841289808	0.9107744108	0.8741092637
292	0.2836993551	0.9107744108	0.8741092637
293	0.2835233497	0.9107744108	0.8741092637
294	0.2828801598	0.9107744108	0.8741092637
295	0.282376251	0.9107744108	0.8741092637
296	0.2821685586	0.9107744108	0.8741092637
297	0.2817992347	0.9107744108	0.8741092637
298	0.2812899809	0.9107744108	0.8741092637
299	0.2803510655	0.9124579125	0.8761904762
300	0.2801808094	0.9141414141	0.8782816229
301	0.279702873	0.9158249158	0.880952381
302	0.2794223213	0.9158249158	0.880952381
303	0.2786533001	0.9158249158	0.880952381
304	0.2784619439	0.9158249158	0.880952381
305	0.2781629393	0.9141414141	0.8782816229
306	0.2780495882	0.9141414141	0.8782816229
307	0.2774254405	0.9141414141	0.8782816229
308	0.2771640168	0.9141414141	0.8782816229
309	0.2766566807	0.9158249158	0.880952381
310	0.2753979946	0.9191919192	0.8862559242
311	0.2747779346	0.9208754209	0.8888888889
312	0.2744008671	0.9208754209	0.8888888889
313	0.2742913482	0.9208754209	0.8888888889
314	0.2737765405	0.9191919192	0.8862559242
315	0.2736718151	0.9191919192	0.8862559242
316	0.2729831358	0.9191919192	0.8862559242
317	0.2728315886	0.9208754209	0.8888888889
318	0.2727128242	0.9208754209	0.8888888889
319	0.2723260327	0.9225589226	0.891509434
320	0.2721422307	0.9225589226	0.891509434
321	0.2709935559	0.9225589226	0.891509434
322	0.2704676109	0.9225589226	0.891509434
323	0.2704465931	0.9225589226	0.891509434
324	0.2700037779	0.9225589226	0.891509434
325	0.2698767932	0.9225589226	0.891509434
326	0.2691142168	0.9225589226	0.891509434
327	0.2689648692	0.9225589226	0.891509434
328	0.2685426018	0.9225589226	0.891509434
329	0.2683520771	0.9225589226	0.891509434
330	0.2670861375	0.9242424242	0.8941176471
331	0.2663399459	0.9259259259	0.896713615
332	0.2662605341	0.9259259259	0.896713615
333	0.2660659137	0.9259259259	0.896713615
334	0.2658627221	0.9259259259	0.896713615
335	0.2647489663	0.9242424242	0.8941176471
336	0.2642664524	0.9259259259	0.896713615
337	0.2637331855	0.9259259259	0.896713615
338	0.2630987068	0.9259259259	0.8971962617
339	0.2620982257	0.9276094276	0.8992974239
340	0.2620181316	0.9276094276	0.8992974239
341	0.2617183912	0.9276094276	0.8992974239
342	0.261563744	0.9276094276	0.8992974239
343	0.2613202099	0.9276094276	0.8992974239
344	0.2603009631	0.9259259259	0.8971962617
345	0.2597507907	0.9276094276	0.8992974239
346	0.2588698295	0.9276094276	0.8992974239
347	0.2587817347	0.9276094276	0.8992974239
348	0.2584790293	0.9292929293	0.9018691589
349	0.2579170229	0.9292929293	0.9018691589
350	0.257767725	0.9292929293	0.9018691589
351	0.2576288134	0.9292929293	0.9018691589
352	0.2572127383	0.9276094276	0.8992974239
353	0.2569076306	0.9292929293	0.9018691589
354	0.2567099597	0.9292929293	0.9018691589
355	0.2557311979	0.9292929293	0.9018691589
356	0.255191646	0.9292929293	0.9018691589
357	0.2550659954	0.9292929293	0.9018691589
358	0.2548708432	0.9292929293	0.9018691589
359	0.2542019119	0.9292929293	0.9018691589
360	0.2538330659	0.9276094276	0.8997668998
361	0.253715748	0.9276094276	0.8997668998
362	0.2536842875	0.9276094276	0.8997668998
363	0.2534082739	0.9276094276	0.8997668998
364	0.2531105866	0.9276094276	0.8997668998
365	0.2530688459	0.9276094276	0.8997668998
366	0.2528628372	0.9292929293	0.9018691589
367	0.2527281328	0.9292929293	0.9018691589
368	0.2521718221	0.9292929293	0.9023255814
369	0.2519716127	0.9292929293	0.9023255814
370	0.2515614134	0.9276094276	0.8997668998
371	0.2512754423	0.9276094276	0.8997668998
372	0.2509413523	0.9276094276	0.8997668998
373	0.2507290336	0.9276094276	0.8997668998
374	0.2502435672	0.9276094276	0.8997668998
375	0.2496110448	0.9276094276	0.8997668998
376	0.2493934062	0.9276094276	0.8997668998
377	0.2493661327	0.9276094276	0.8997668998
378	0.248492801	0.9276094276	0.8997668998
379	0.2483737136	0.9276094276	0.8997668998
380	0.2479627734	0.9292929293	0.9023255814
381	0.2471449311	0.9292929293	0.9023255814
382	0.2467424038	0.9292929293	0.9023255814
383	0.2464134612	0.9292929293	0.9023255814
384	0.2458654128	0.9292929293	0.9023255814
385	0.2457722286	0.9292929293	0.9023255814
386	0.245712357	0.9292929293	0.9023255814
387	0.2452694905	0.9292929293	0.9023255814
388	0.2451373386	0.9292929293	0.9023255814
389	0.2444395583	0.9276094276	0.8997668998
390	0.2443854358	0.9292929293	0.9023255814
391	0.244303634	0.9292929293	0.9023255814
392	0.244039247	0.9292929293	0.9023255814
393	0.243183753	0.9292929293	0.9023255814
394	0.2422954581	0.9292929293	0.9023255814
395	0.242165983	0.9276094276	0.9002320186
396	0.2419224947	0.9292929293	0.9023255814
397	0.241571617	0.9276094276	0.9002320186
398	0.2409506411	0.9276094276	0.9002320186
399	0.2405857331	0.9276094276	0.9002320186
400	0.2404282492	0.9276094276	0.9002320186
401	0.2394250343	0.930976431	0.9053117783
402	0.2390430323	0.930976431	0.9053117783
403	0.2384851598	0.9326599327	0.9078341014
404	0.2384075441	0.9326599327	0.9078341014
405	0.2383273311	0.9326599327	0.9078341014
406	0.2378051527	0.9326599327	0.9078341014
407	0.2371834058	0.930976431	0.9053117783
408	0.2369658542	0.930976431	0.9053117783
409	0.2365009458	0.930976431	0.9053117783
410	0.2360723504	0.930976431	0.9053117783
411	0.2355151621	0.9326599327	0.9078341014
412	0.2350195416	0.9343434343	0.9103448276
413	0.2348599892	0.9343434343	0.9103448276
414	0.2343423346	0.9343434343	0.9103448276
415	0.233654513	0.9343434343	0.9099307159
416	0.2330865154	0.9343434343	0.9099307159
417	0.2327617277	0.9343434343	0.9099307159
418	0.2325743477	0.9343434343	0.9099307159
419	0.232171432	0.9343434343	0.9099307159
420	0.2321362731	0.9343434343	0.9099307159
421	0.2319988753	0.9343434343	0.9099307159
422	0.2318449674	0.9343434343	0.9099307159
423	0.2315992924	0.9343434343	0.9099307159
424	0.2314068848	0.9343434343	0.9099307159
425	0.2310371362	0.9343434343	0.9099307159
426	0.2309649478	0.9343434343	0.9099307159
427	0.2308744118	0.9343434343	0.9099307159
428	0.2307169595	0.936026936	0.9124423963
429	0.230268195	0.936026936	0.9124423963
430	0.2301256269	0.936026936	0.9124423963
431	0.2295654897	0.936026936	0.9124423963
432	0.2290496752	0.936026936	0.9124423963
433	0.2290103435	0.936026936	0.9124423963
434	0.2288515352	0.936026936	0.9124423963
435	0.2287172865	0.936026936	0.9124423963
436	0.2286524303	0.936026936	0.9124423963
437	0.2284067642	0.936026936	0.9124423963
438	0.2280615265	0.936026936	0.9124423963
439	0.2277690318	0.936026936	0.9124423963
440	0.2274698715	0.936026936	0.9124423963
441	0.2270239684	0.9377104377	0.9145496536
442	0.2267815198	0.9377104377	0.9145496536
443	0.2265826747	0.936026936	0.9124423963
444	0.2265041197	0.936026936	0.9124423963
445	0.2261383416	0.9377104377	0.9145496536
446	0.2258769086	0.936026936	0.9124423963
447	0.2257785092	0.936026936	0.9124423963
448	0.2253480458	0.936026936	0.9124423963
449	0.2251112623	0.936026936	0.9124423963
450	0.2247428323	0.9377104377	0.9145496536
451	0.2246610126	0.9377104377	0.9145496536
452	0.2245678991	0.9377104377	0.9145496536
453	0.2244379632	0.9377104377	0.9145496536
454	0.2242698816	0.9377104377	0.9145496536
455	0.2239172678	0.9377104377	0.9145496536
456	0.2234582473	0.9377104377	0.9145496536
457	0.2233841129	0.9377104377	0.9145496536
458	0.222949858	0.9377104377	0.9145496536
459	0.222871057	0.9377104377	0.9145496536
460	0.2227969716	0.9377104377	0.9145496536
461	0.2226588787	0.9377104377	0.9145496536
462	0.2221879373	0.9377104377	0.9145496536
463	0.2219259908	0.9377104377	0.9145496536
464	0.2218499421	0.9377104377	0.9145496536
465	0.2213527179	0.9377104377	0.9145496536
466	0.2212723029	0.9393939394	0.9170506912
467	0.2211208367	0.9393939394	0.9170506912
468	0.2208627821	0.9377104377	0.9145496536
469	0.2204490994	0.9377104377	0.9145496536
470	0.2202085717	0.9377104377	0.9145496536
471	0.2199346574	0.9393939394	0.9170506912
472	0.2198897595	0.9393939394	0.9170506912
473	0.2194236492	0.9393939394	0.9170506912
474	0.2192874237	0.9393939394	0.9170506912
475	0.2189256399	0.9393939394	0.9170506912
476	0.2185433193	0.9393939394	0.9170506912
477	0.2182386716	0.9393939394	0.9170506912
478	0.2181408551	0.9393939394	0.9170506912
479	0.2180758025	0.9393939394	0.9170506912
480	0.2179319086	0.9393939394	0.9170506912
481	0.2178547522	0.9393939394	0.9170506912
482	0.2176259703	0.9393939394	0.9170506912
483	0.217378899	0.9393939394	0.9170506912
484	0.2172945912	0.9393939394	0.9170506912
485	0.2172449502	0.9393939394	0.9170506912
486	0.2169051775	0.9393939394	0.9170506912
487	0.2167950962	0.9393939394	0.9170506912
488	0.2164762285	0.9393939394	0.9170506912
489	0.2162249405	0.9393939394	0.9170506912
490	0.2156193123	0.9393939394	0.9170506912
491	0.2155412013	0.9393939394	0.9170506912
492	0.2153623104	0.9393939394	0.9170506912
493	0.2153152106	0.9393939394	0.9170506912
494	0.2150170574	0.9393939394	0.9170506912
495	0.2148701573	0.9393939394	0.9170506912
496	0.2148193918	0.9393939394	0.9170506912
497	0.2145107392	0.9393939394	0.9170506912
498	0.2143997464	0.9393939394	0.9170506912
499	0.2143002401	0.9393939394	0.9170506912
500	0.2140998954	0.9393939394	0.9170506912
501	0.2137894807	0.9393939394	0.9170506912
502	0.2137836447	0.9393939394	0.9170506912
503	0.2137170536	0.9393939394	0.9170506912
504	0.2133875438	0.9393939394	0.9170506912
505	0.2131405749	0.9393939394	0.9170506912
506	0.2130253765	0.9393939394	0.9170506912
507	0.2125415356	0.9393939394	0.9170506912
508	0.2123785866	0.9393939394	0.9170506912
509	0.2120261518	0.9393939394	0.9170506912
510	0.212010232	0.9393939394	0.9170506912
511	0.2117968113	0.9393939394	0.9170506912
512	0.2117880916	0.9393939394	0.9170506912
513	0.2114827289	0.9393939394	0.9170506912
514	0.2110141865	0.9393939394	0.9170506912
515	0.2108893591	0.9393939394	0.9170506912
516	0.2107037327	0.9393939394	0.9170506912
517	0.2103533908	0.9393939394	0.9170506912
518	0.210091642	0.9393939394	0.9170506912
519	0.2100291897	0.9393939394	0.9170506912
520	0.2097232729	0.9393939394	0.9170506912
521	0.2091875472	0.9393939394	0.9170506912
522	0.2087330057	0.9393939394	0.9170506912
523	0.2085897158	0.9393939394	0.9170506912
524	0.2083749961	0.9393939394	0.9170506912
525	0.2082653483	0.9393939394	0.9170506912
526	0.2081186486	0.9393939394	0.9170506912
527	0.2078893556	0.9393939394	0.9170506912
528	0.2077973772	0.9393939394	0.9170506912
529	0.2074371582	0.9393939394	0.9170506912
530	0.2071321675	0.9393939394	0.9170506912
531	0.2070663563	0.9393939394	0.9170506912
532	0.206530409	0.9393939394	0.9170506912
533	0.2063389401	0.9393939394	0.9170506912
534	0.2061383712	0.9393939394	0.9170506912
535	0.2059938447	0.9393939394	0.9170506912
536	0.205719072	0.9393939394	0.9170506912
537	0.2057107256	0.9393939394	0.9170506912
538	0.2056767776	0.9393939394	0.9170506912
539	0.2055670348	0.9393939394	0.9170506912
540	0.2053201184	0.9393939394	0.9170506912
541	0.2052262921	0.9393939394	0.9170506912
542	0.2050047235	0.9393939394	0.9170506912
543	0.2047274452	0.9393939394	0.9170506912
544	0.2043740379	0.9393939394	0.9170506912
545	0.2040484211	0.9393939394	0.9170506912
546	0.2037675044	0.9410774411	0.9195402299
547	0.2035862265	0.9410774411	0.9195402299
548	0.2035756947	0.9410774411	0.9195402299
549	0.2032643774	0.9410774411	0.9195402299
550	0.2032006254	0.9410774411	0.9195402299
551	0.2031757648	0.9410774411	0.9195402299
552	0.2031304326	0.9410774411	0.9195402299
553	0.2029626879	0.9410774411	0.9195402299
554	0.202653223	0.9410774411	0.9195402299
555	0.2024694451	0.9410774411	0.9195402299
556	0.2021062316	0.9410774411	0.9195402299
557	0.2018193833	0.9410774411	0.9195402299
558	0.2016054997	0.9410774411	0.9195402299
559	0.2011825592	0.9410774411	0.9195402299
560	0.200829119	0.9410774411	0.9195402299
561	0.2007712965	0.9410774411	0.9195402299
562	0.2006345455	0.9410774411	0.9195402299
563	0.2003946375	0.9410774411	0.9195402299
564	0.2001092081	0.9410774411	0.9195402299
565	0.1999061982	0.9410774411	0.9195402299
566	0.1995766994	0.9410774411	0.9195402299
567	0.1994622601	0.9410774411	0.9195402299
568	0.1991920105	0.9410774411	0.9195402299
569	0.1987591444	0.9427609428	0.9216589862
570	0.1985731255	0.9427609428	0.9216589862
571	0.1985137918	0.9427609428	0.9216589862
572	0.1982877498	0.9427609428	0.9216589862
573	0.1981127423	0.9427609428	0.9216589862
574	0.1976967727	0.9427609428	0.9216589862
575	0.1974293614	0.9427609428	0.9216589862
576	0.1973618593	0.9427609428	0.9216589862
577	0.1970725725	0.9444444444	0.924137931
578	0.1969235745	0.9444444444	0.924137931
579	0.1966648171	0.9444444444	0.924137931
580	0.1965247663	0.9444444444	0.924137931
581	0.1964926188	0.9444444444	0.924137931
582	0.1961953792	0.9444444444	0.924137931
583	0.1960365414	0.9444444444	0.924137931
584	0.195777921	0.9444444444	0.924137931
585	0.1956032737	0.9444444444	0.924137931
586	0.1955810752	0.9444444444	0.924137931
587	0.1953682805	0.9478114478	0.9290617849
588	0.1952739177	0.9478114478	0.9290617849
589	0.1948278451	0.9478114478	0.9290617849
590	0.1944986615	0.9478114478	0.9290617849
591	0.1943936677	0.9478114478	0.9290617849
592	0.1943466353	0.9478114478	0.9290617849
593	0.194080248	0.9478114478	0.9290617849
594	0.1938304689	0.9478114478	0.9290617849
595	0.1936613551	0.9494949495	0.9315068493
596	0.1936414024	0.9494949495	0.9315068493
597	0.19361994	0.9494949495	0.9315068493
598	0.1934954302	0.9494949495	0.9315068493
599	0.193412984	0.9494949495	0.9315068493
600	0.1932000783	0.9494949495	0.9315068493
601	0.1928961443	0.9494949495	0.9315068493
602	0.1928281513	0.9494949495	0.9315068493
603	0.192601279	0.9494949495	0.9315068493
604	0.1924602171	0.9494949495	0.9315068493
605	0.1919826936	0.9511784512	0.9336384439
606	0.1918342325	0.9511784512	0.9336384439
607	0.1916740342	0.9511784512	0.9336384439
608	0.1915253934	0.9511784512	0.9336384439
609	0.1911151983	0.9511784512	0.9336384439
610	0.1910386574	0.9511784512	0.9336384439
611	0.190780053	0.9511784512	0.9336384439
612	0.1905833449	0.9511784512	0.9336384439
613	0.1904378164	0.9511784512	0.9336384439
