iter	Logloss	Accuracy	F1
168	0.3285737993	0.8821548822	0.8275862069
169	0.3283200201	0.8804713805	0.8255528256
170	0.3277841964	0.8804713805	0.826405868
171	0.3274242575	0.8804713805	0.826405868
172	0.3260954924	0.8804713805	0.826405868
173	0.3256705055	0.8804713805	0.826405868
174	0.3248918605	0.8821548822	0.8292682927
175	0.3239175377	0.8838383838	0.8312958435
176	0.3238809219	0.8838383838	0.8312958435
177	0.3235535352	0.8838383838	0.8312958435
178	0.3235268127	0.8838383838	0.8312958435
179	0.3226524037	0.8872053872	0.8353808354
180	0.3215985047	0.8872053872	0.8361858191
181	0.3211406246	0.8872053872	0.8361858191
182	0.3209340189	0.8872053872	0.8361858191
183	0.3199435066	0.8872053872	0.8361858191
184	0.319525873	0.8905723906	0.8410757946
185	0.3191391382	0.8905723906	0.8410757946
186	0.3191152116	0.8905723906	0.8410757946
187	0.3191099379	0.8905723906	0.8410757946
188	0.3190848038	0.8905723906	0.8410757946
189	0.31903275	0.8905723906	0.8410757946
190	0.3185910456	0.8905723906	0.8410757946
191	0.3179628121	0.8888888889	0.8390243902
192	0.3178468702	0.8888888889	0.8390243902
193	0.3175175991	0.8905723906	0.8410757946
194	0.3171046909	0.8922558923	0.8431372549
195	0.3169389031	0.8922558923	0.8431372549
196	0.3162864854	0.8939393939	0.8459657702
197	0.316245103	0.8939393939	0.8459657702
198	0.3160327331	0.8939393939	0.8459657702
199	0.3151298288	0.8939393939	0.8459657702
200	0.314121467	0.8922558923	0.843902439
201	0.3137593984	0.8922558923	0.843902439
202	0.3133333627	0.8922558923	0.843902439
203	0.3128184505	0.8939393939	0.8467153285
204	0.3118714061	0.8939393939	0.8467153285
205	0.3115632582	0.8922558923	0.843902439
206	0.3114609682	0.8939393939	0.8467153285
207	0.3114208917	0.8939393939	0.8467153285
208	0.311284062	0.8939393939	0.8467153285
209	0.3110839686	0.8939393939	0.8467153285
210	0.3101721835	0.8939393939	0.8467153285
211	0.3096056628	0.8939393939	0.8467153285
212	0.3093584535	0.8939393939	0.8467153285
213	0.3078816364	0.8956228956	0.8487804878
214	0.3072651172	0.8956228956	0.8487804878
215	0.3072595532	0.8956228956	0.8487804878
216	0.3071179458	0.8956228956	0.8487804878
217	0.3066032502	0.8973063973	0.8515815085
218	0.3063360312	0.8973063973	0.8515815085
219	0.3059426864	0.8973063973	0.8523002421
220	0.3047994963	0.8973063973	0.8523002421
221	0.3042283276	0.898989899	0.8550724638
222	0.3038116722	0.898989899	0.854368932
223	0.3032868655	0.898989899	0.854368932
224	0.3030132938	0.898989899	0.854368932
225	0.3025946243	0.9006734007	0.8571428571
226	0.3018982227	0.904040404	0.8626506024
227	0.3017452963	0.904040404	0.8626506024
228	0.3013793543	0.904040404	0.8626506024
229	0.3008145487	0.9006734007	0.8578313253
230	0.300379626	0.9023569024	0.8599033816
231	0.3000399404	0.9023569024	0.8599033816
232	0.2996429907	0.9023569024	0.8599033816
233	0.2988869439	0.9006734007	0.8571428571
234	0.2988514228	0.9006734007	0.8571428571
235	0.2985649217	0.9023569024	0.8599033816
236	0.2984364282	0.9023569024	0.8599033816
237	0.2979280796	0.904040404	0.8626506024
238	0.297882495	0.904040404	0.8626506024
239	0.2978513066	0.904040404	0.8626506024
240	0.2972775653	0.904040404	0.8626506024
241	0.2972474211	0.904040404	0.8626506024
242	0.2969036499	0.904040404	0.8626506024
243	0.2961711504	0.904040404	0.8626506024
244	0.2957826879	0.904040404	0.8626506024
245	0.2954918945	0.904040404	0.8626506024
246	0.2952261664	0.904040404	0.8626506024
247	0.2947085458	0.904040404	0.8626506024
248	0.2942093976	0.904040404	0.8626506024
249	0.2940891736	0.904040404	0.8626506024
250	0.2935526229	0.904040404	0.8626506024
251	0.2931173658	0.9023569024	0.8605769231
252	0.292536764	0.9023569024	0.8605769231
253	0.292041485	0.904040404	0.8626506024
254	0.291959261	0.9023569024	0.8605769231
255	0.2919308845	0.904040404	0.8633093525
256	0.2918928255	0.904040404	0.8633093525
257	0.2918287815	0.904040404	0.8633093525
258	0.2915398106	0.9057239057	0.8660287081
259	0.291037685	0.9057239057	0.8660287081
260	0.2901021197	0.9057239057	0.8660287081
261	0.2897809089	0.9057239057	0.8660287081
262	0.2897113645	0.9057239057	0.8660287081
263	0.2896190043	0.9057239057	0.8660287081
264	0.2890500036	0.9057239057	0.8660287081
265	0.2889725392	0.9057239057	0.8660287081
266	0.2885602228	0.9057239057	0.8660287081
267	0.2883721721	0.904040404	0.8633093525
268	0.2880582757	0.904040404	0.8633093525
269	0.2878712786	0.904040404	0.8633093525
270	0.2875418158	0.9057239057	0.8660287081
271	0.2872802271	0.9057239057	0.8660287081
272	0.2871828001	0.9057239057	0.8660287081
273	0.2865306551	0.9057239057	0.8660287081
274	0.2859788629	0.9074074074	0.8687350835
275	0.2852353523	0.9074074074	0.8687350835
276	0.2847139505	0.9074074074	0.8687350835
277	0.2844704496	0.9074074074	0.8687350835
278	0.2841852063	0.9074074074	0.8687350835
279	0.2840030615	0.9074074074	0.8687350835
280	0.2838481624	0.9074074074	0.8687350835
281	0.2828535261	0.9074074074	0.8687350835
282	0.2827624692	0.9074074074	0.8687350835
283	0.282645213	0.9057239057	0.8660287081
284	0.2817585532	0.9074074074	0.8687350835
285	0.2811140742	0.9057239057	0.8666666667
286	0.2804959629	0.9074074074	0.8687350835
287	0.2801401853	0.9074074074	0.8687350835
288	0.2795530511	0.9074074074	0.8687350835
289	0.2782811676	0.9057239057	0.8666666667
290	0.2778946189	0.9074074074	0.8687350835
291	0.2774634577	0.9057239057	0.8666666667
292	0.2772411482	0.904040404	0.864608076
293	0.2770618194	0.904040404	0.864608076
294	0.2767525287	0.904040404	0.864608076
295	0.2760192002	0.904040404	0.864608076
296	0.2759396565	0.904040404	0.864608076
297	0.2753625756	0.904040404	0.864608076
298	0.2752389067	0.904040404	0.864608076
299	0.2747914336	0.904040404	0.864608076
300	0.2747070629	0.9057239057	0.8672985782
301	0.2744010793	0.9057239057	0.8672985782
302	0.2740478828	0.9057239057	0.8672985782
303	0.2738489636	0.9074074074	0.8699763593
304	0.2734139413	0.9107744108	0.8741092637
305	0.2728256946	0.9107744108	0.8741092637
306	0.2726262577	0.9107744108	0.8741092637
307	0.2721746865	0.9124579125	0.8767772512
308	0.27176715	0.9124579125	0.8767772512
309	0.2714434324	0.9124579125	0.8767772512
310	0.2713325759	0.9124579125	0.8767772512
311	0.2711600753	0.9124579125	0.8767772512
312	0.2708074589	0.9107744108	0.8747044917
313	0.2704791723	0.9107744108	0.8747044917
314	0.2696348786	0.9107744108	0.8747044917
315	0.2686769501	0.9124579125	0.8767772512
316	0.2685661904	0.9124579125	0.8767772512
317	0.2681957776	0.9124579125	0.8767772512
318	0.268063197	0.9124579125	0.8767772512
319	0.2674586392	0.9124579125	0.8767772512
320	0.2671102006	0.9124579125	0.8767772512
321	0.2669705008	0.9124579125	0.8767772512
322	0.2667672507	0.9124579125	0.8767772512
323	0.2664013321	0.9107744108	0.8747044917
324	0.2662949999	0.9107744108	0.8747044917
325	0.2659774103	0.9107744108	0.8747044917
326	0.2646941092	0.9107744108	0.8747044917
327	0.2640474765	0.9141414141	0.8794326241
328	0.2638248447	0.9158249158	0.8815165877
329	0.2635442165	0.9141414141	0.8794326241
330	0.2632761206	0.9141414141	0.8794326241
331	0.263179017	0.9141414141	0.8794326241
332	0.2629714902	0.9158249158	0.8815165877
333	0.2625481776	0.9141414141	0.8794326241
334	0.2623371703	0.9141414141	0.8794326241
335	0.2617389242	0.9141414141	0.8794326241
336	0.2611189246	0.9141414141	0.8794326241
337	0.2599281426	0.9141414141	0.8794326241
338	0.2596088109	0.9158249158	0.8815165877
339	0.2593240364	0.9158249158	0.8815165877
340	0.258579352	0.9141414141	0.8794326241
341	0.2582394891	0.9141414141	0.8794326241
342	0.2580225531	0.9141414141	0.8794326241
343	0.2576764991	0.9141414141	0.8794326241
344	0.2574107167	0.9141414141	0.8794326241
345	0.2572376454	0.9141414141	0.8794326241
346	0.2571365101	0.9158249158	0.8820754717
347	0.2564276279	0.9158249158	0.8820754717
348	0.2561732456	0.9158249158	0.8820754717
349	0.2560454718	0.9158249158	0.8820754717
350	0.255817828	0.9158249158	0.8820754717
351	0.2552497012	0.9175084175	0.8841607565
352	0.2552219498	0.9175084175	0.8841607565
353	0.2538329857	0.9191919192	0.8867924528
354	0.2537543449	0.9191919192	0.8867924528
355	0.2535685567	0.9191919192	0.8867924528
356	0.2532596293	0.9191919192	0.8867924528
357	0.253199059	0.9191919192	0.8867924528
358	0.2528937534	0.9191919192	0.8867924528
359	0.2524230238	0.9191919192	0.8867924528
360	0.2522031715	0.9191919192	0.8867924528
361	0.2517983196	0.9191919192	0.8867924528
362	0.251599814	0.9175084175	0.8847058824
363	0.251018708	0.9175084175	0.8847058824
364	0.2508171474	0.9191919192	0.8873239437
365	0.250598368	0.9191919192	0.8873239437
366	0.2501065552	0.9191919192	0.8873239437
367	0.2498931961	0.9191919192	0.8873239437
368	0.2496026192	0.9191919192	0.8873239437
369	0.2493944561	0.9191919192	0.8873239437
370	0.2485114323	0.9191919192	0.8867924528
371	0.2474444464	0.9208754209	0.8894117647
372	0.2474187927	0.9208754209	0.8894117647
373	0.246555929	0.9208754209	0.8894117647
374	0.2463176413	0.9208754209	0.8894117647
375	0.2455933526	0.9208754209	0.8894117647
376	0.2450327794	0.9208754209	0.8894117647
377	0.2446293237	0.9208754209	0.8894117647
378	0.2446191223	0.9208754209	0.8894117647
379	0.2434990975	0.9225589226	0.891509434
380	0.2431717974	0.9225589226	0.891509434
381	0.2421371283	0.9225589226	0.891509434
382	0.2421029987	0.9225589226	0.891509434
383	0.2419251169	0.9225589226	0.891509434
384	0.2413735768	0.9225589226	0.891509434
385	0.2411601627	0.9225589226	0.891509434
386	0.2408673389	0.9225589226	0.891509434
387	0.2408137078	0.9225589226	0.891509434
388	0.2406122749	0.9225589226	0.891509434
389	0.2398595804	0.9225589226	0.891509434
390	0.2393218498	0.9225589226	0.891509434
391	0.2390512329	0.9225589226	0.891509434
392	0.2387300732	0.9208754209	0.8888888889
393	0.2386268273	0.9208754209	0.8888888889
394	0.2385043269	0.9208754209	0.8888888889
395	0.2384661777	0.9208754209	0.8888888889
396	0.238082364	0.9208754209	0.8888888889
397	0.2371860188	0.9208754209	0.8888888889
398	0.2367604501	0.9225589226	0.891509434
399	0.2363638508	0.9225589226	0.891509434
400	0.2362239794	0.9225589226	0.891509434
401	0.2361703083	0.9225589226	0.891509434
402	0.2360459914	0.9242424242	0.8936170213
403	0.2354241064	0.9242424242	0.893111639
404	0.2351366695	0.9242424242	0.893111639
405	0.2349684116	0.9225589226	0.8909952607
406	0.2344609446	0.9242424242	0.893111639
407	0.2344410037	0.9242424242	0.893111639
408	0.234146266	0.9242424242	0.8936170213
409	0.2335497942	0.9242424242	0.8936170213
410	0.2334702227	0.9242424242	0.8936170213
411	0.2332819993	0.9225589226	0.891509434
412	0.2330234972	0.9242424242	0.8941176471
413	0.232570248	0.9242424242	0.8941176471
414	0.232093301	0.9259259259	0.8962264151
415	0.2318405184	0.9259259259	0.8962264151
416	0.2315147422	0.9259259259	0.8962264151
417	0.2308154965	0.9259259259	0.8962264151
418	0.2304393071	0.9259259259	0.8962264151
419	0.230289662	0.9259259259	0.8962264151
420	0.2298495291	0.9276094276	0.8988235294
421	0.2294806092	0.9276094276	0.8988235294
422	0.2292916852	0.9292929293	0.9014084507
423	0.2291773824	0.9292929293	0.9014084507
424	0.2289597366	0.9292929293	0.9014084507
425	0.2288269115	0.9292929293	0.9014084507
426	0.2282890965	0.930976431	0.9039812646
427	0.2277774287	0.930976431	0.9039812646
428	0.2270703647	0.930976431	0.9039812646
429	0.226892977	0.930976431	0.9039812646
430	0.2268372757	0.930976431	0.9039812646
431	0.2267426113	0.930976431	0.9039812646
432	0.2266268137	0.930976431	0.9039812646
433	0.226536281	0.930976431	0.9039812646
434	0.2262235009	0.930976431	0.9039812646
435	0.2262042728	0.930976431	0.9039812646
436	0.2260330802	0.930976431	0.9039812646
437	0.2257462529	0.930976431	0.9039812646
438	0.2254102337	0.930976431	0.9039812646
439	0.2250839798	0.930976431	0.9039812646
440	0.2250118935	0.930976431	0.9039812646
441	0.2247922482	0.9326599327	0.9065420561
442	0.2245214241	0.9343434343	0.9090909091
443	0.2243364182	0.9343434343	0.9090909091
444	0.2240313653	0.936026936	0.911627907
445	0.2238673657	0.9377104377	0.9141531323
446	0.2237383069	0.9377104377	0.9141531323
447	0.2235440525	0.936026936	0.911627907
448	0.2232526805	0.936026936	0.911627907
449	0.2230002301	0.936026936	0.911627907
450	0.2227382436	0.936026936	0.911627907
451	0.2225357885	0.9377104377	0.9141531323
452	0.222453253	0.9377104377	0.9141531323
453	0.2221085623	0.936026936	0.911627907
454	0.2219707848	0.936026936	0.911627907
455	0.2216757429	0.9377104377	0.9141531323
456	0.2215555892	0.9377104377	0.9141531323
457	0.2215104624	0.9377104377	0.9141531323
458	0.2210499093	0.9377104377	0.9141531323
459	0.220005381	0.9377104377	0.9141531323
460	0.2196548117	0.9393939394	0.9162790698
461	0.2194860215	0.9393939394	0.9162790698
462	0.2189320478	0.9393939394	0.9162790698
463	0.2188583829	0.9393939394	0.9162790698
464	0.2186083169	0.9393939394	0.9162790698
465	0.2182632811	0.9393939394	0.9162790698
466	0.2180224197	0.9393939394	0.9162790698
467	0.2179138483	0.9393939394	0.9162790698
468	0.2178389351	0.9393939394	0.9162790698
469	0.2170821363	0.9393939394	0.9162790698
470	0.2168728265	0.9393939394	0.9162790698
471	0.2164865887	0.9393939394	0.9162790698
472	0.2161764079	0.9393939394	0.9162790698
473	0.2158927753	0.9393939394	0.9162790698
474	0.2157272972	0.9393939394	0.9162790698
475	0.2150293088	0.9410774411	0.9187935035
476	0.2147967897	0.9410774411	0.9187935035
477	0.2145346277	0.9410774411	0.9187935035
478	0.2142127044	0.9410774411	0.9187935035
479	0.2141622339	0.9410774411	0.9187935035
480	0.2138245522	0.9410774411	0.9187935035
481	0.2136660518	0.9410774411	0.9187935035
482	0.2135313666	0.9410774411	0.9187935035
483	0.2134117824	0.9410774411	0.9187935035
484	0.213186728	0.9410774411	0.9187935035
485	0.21289334	0.9393939394	0.9162790698
486	0.2128048334	0.9393939394	0.9162790698
487	0.2127030692	0.9393939394	0.9162790698
488	0.2124985016	0.9393939394	0.9162790698
489	0.2120676132	0.9393939394	0.9162790698
490	0.2118138881	0.9393939394	0.9162790698
491	0.2117872866	0.9393939394	0.9162790698
492	0.2108532899	0.9393939394	0.9162790698
493	0.2105795335	0.9393939394	0.9162790698
494	0.2102579634	0.9393939394	0.9162790698
495	0.2100492461	0.9393939394	0.9162790698
496	0.20951136	0.9393939394	0.9162790698
497	0.2094884021	0.9393939394	0.9162790698
498	0.2093678366	0.9393939394	0.9162790698
499	0.2091126771	0.9393939394	0.9162790698
500	0.2089599258	0.9393939394	0.9162790698
501	0.2089005136	0.9393939394	0.9162790698
502	0.2086601884	0.9393939394	0.9162790698
503	0.2086264177	0.9393939394	0.9162790698
504	0.2085084103	0.9393939394	0.9162790698
505	0.2079571768	0.9393939394	0.9162790698
506	0.2072738356	0.9393939394	0.9162790698
507	0.2068533476	0.9393939394	0.9162790698
508	0.2067843694	0.9393939394	0.9162790698
509	0.2065926683	0.9410774411	0.9184149184
510	0.2063695783	0.9410774411	0.9184149184
511	0.205928827	0.9410774411	0.9184149184
512	0.2056144662	0.9410774411	0.9184149184
513	0.2051179639	0.9410774411	0.9184149184
514	0.204727986	0.9410774411	0.9184149184
515	0.2044457029	0.9427609428	0.9209302326
516	0.2043880673	0.9410774411	0.9184149184
517	0.2042237123	0.9410774411	0.9184149184
518	0.2038737086	0.9410774411	0.9184149184
519	0.2036444128	0.9410774411	0.9184149184
520	0.2036052917	0.9410774411	0.9184149184
521	0.2034348077	0.9410774411	0.9184149184
522	0.2029169374	0.9410774411	0.9184149184
523	0.2027234941	0.9410774411	0.9184149184
524	0.2022233532	0.9410774411	0.9184149184
525	0.2021028924	0.9410774411	0.9184149184
526	0.201977416	0.9427609428	0.9209302326
527	0.2018596526	0.9427609428	0.9209302326
528	0.2016075101	0.9427609428	0.9209302326
529	0.2015698481	0.9427609428	0.9209302326
530	0.2009438324	0.9427609428	0.9209302326
531	0.2007400811	0.9427609428	0.9209302326
532	0.2003688295	0.9427609428	0.9209302326
533	0.2003449582	0.9427609428	0.9209302326
534	0.2001401156	0.9427609428	0.9209302326
535	0.2000569184	0.9427609428	0.9209302326
536	0.1994857658	0.9427609428	0.9209302326
537	0.1992604861	0.9427609428	0.9209302326
538	0.1988897153	0.9444444444	0.9234338747
539	0.1985544341	0.9461279461	0.9259259259
540	0.1983889072	0.9461279461	0.9259259259
541	0.1983563719	0.9461279461	0.9259259259
542	0.1981634559	0.9461279461	0.9259259259
543	0.1975683214	0.9444444444	0.9234338747
544	0.1975124966	0.9444444444	0.9234338747
545	0.1973702946	0.9444444444	0.9234338747
546	0.1971953441	0.9444444444	0.9234338747
547	0.1968085409	0.9444444444	0.9234338747
548	0.1966490113	0.9444444444	0.9234338747
549	0.196303858	0.9444444444	0.9234338747
550	0.1961735606	0.9444444444	0.9234338747
551	0.1960370085	0.9444444444	0.9234338747
552	0.1958165738	0.9444444444	0.9234338747
553	0.1957908913	0.9444444444	0.9234338747
554	0.1956865845	0.9461279461	0.9259259259
555	0.1954262163	0.9461279461	0.9259259259
556	0.1952210308	0.9461279461	0.9259259259
557	0.1949287173	0.9461279461	0.9259259259
558	0.1941621449	0.9461279461	0.9259259259
559	0.1938950766	0.9461279461	0.9259259259
560	0.1937178942	0.9461279461	0.9259259259
561	0.1934766309	0.9461279461	0.9259259259
562	0.1934647488	0.9461279461	0.9259259259
563	0.1928854121	0.9478114478	0.9280742459
564	0.1928554653	0.9478114478	0.9280742459
565	0.1927020974	0.9478114478	0.9280742459
566	0.1925258403	0.9478114478	0.9280742459
567	0.192421931	0.9478114478	0.9280742459
568	0.1923819789	0.9478114478	0.9280742459
569	0.1921881075	0.9494949495	0.9305555556
570	0.1920113853	0.9494949495	0.9305555556
571	0.1915834988	0.9494949495	0.9305555556
572	0.1913396486	0.9494949495	0.9305555556
573	0.1912113474	0.9494949495	0.9305555556
574	0.1911123144	0.9494949495	0.9305555556
575	0.1908927892	0.9494949495	0.9305555556
576	0.1903390113	0.9511784512	0.9330254042
577	0.190064911	0.9528619529	0.935483871
578	0.1898298313	0.9511784512	0.9330254042
579	0.1897570169	0.9511784512	0.9330254042
580	0.1894310979	0.9511784512	0.9330254042
581	0.1892215309	0.9528619529	0.935483871
582	0.1891179426	0.9494949495	0.9305555556
583	0.1887052101	0.9511784512	0.9330254042
584	0.1886519626	0.9511784512	0.9330254042
585	0.1883619803	0.9494949495	0.9305555556
586	0.1881607939	0.9494949495	0.9305555556
587	0.1880553154	0.9494949495	0.9305555556
588	0.1879367832	0.9494949495	0.9305555556
589	0.187836746	0.9494949495	0.9305555556
590	0.1877096521	0.9494949495	0.9305555556
591	0.1875112271	0.9494949495	0.9305555556
592	0.1868596299	0.9511784512	0.9330254042
593	0.1866808283	0.9511784512	0.9330254042
594	0.1863346702	0.9511784512	0.9330254042
595	0.1862533637	0.9511784512	0.9330254042
596	0.1861575955	0.9511784512	0.9330254042
597	0.1859015654	0.9511784512	0.9330254042
598	0.1856229794	0.9511784512	0.9330254042
599	0.1852561409	0.9528619529	0.935483871
600	0.1849989979	0.9511784512	0.9330254042
601	0.1848318217	0.9528619529	0.935483871
602	0.1847348532	0.9528619529	0.935483871
603	0.1846122478	0.9511784512	0.9330254042
604	0.1845894115	0.9511784512	0.9330254042
605	0.1844807165	0.9511784512	0.9330254042
606	0.184470944	0.9511784512	0.9330254042
607	0.1844072547	0.9511784512	0.9330254042
608	0.1843869147	0.9511784512	0.9330254042
609	0.1841477147	0.9511784512	0.9330254042
610	0.1841109697	0.9511784512	0.9330254042
611	0.1840783228	0.9511784512	0.9330254042
612	0.1833782066	0.9528619529	0.935483871
613	0.1831758206	0.9528619529	0.935483871
614	0.1831253418	0.9528619529	0.935483871
615	0.1828786873	0.9528619529	0.935483871
616	0.1826787892	0.9528619529	0.935483871
