iter	Passed	Remaining
865	22529	3486
866	22555	3460
867	22584	3434
868	22611	3408
869	22637	3382
870	22664	3356
871	22689	3330
872	22716	3304
873	22742	3278
874	22767	3252
875	22792	3226
876	22817	3200
877	22841	3173
878	22866	3147
879	22893	3121
880	22921	3096
881	22950	3070
882	22977	3044
883	23003	3018
884	23030	2992
885	23056	2966
886	23083	2940
887	23110	2914
888	23138	2889
889	23166	2863
890	23224	2841
891	23254	2815
892	23282	2789
893	23307	2763
894	23333	2737
895	23359	2711
896	23385	2685
897	23411	2659
898	23435	2632
899	23459	2606
900	23484	2580
901	23511	2554
902	23538	2528
903	23566	2502
904	23592	2476
905	23617	2450
906	23642	2424
907	23671	2398
908	23708	2373
909	23736	2347
910	23763	2321
911	23788	2295
912	23815	2269
913	23842	2243
914	23868	2217
915	23895	2191
916	23921	2165
917	23948	2139
918	23977	2113
919	24004	2087
920	24033	2061
921	24060	2035
922	24087	2009
923	24129	1984
924	24158	1958
925	24185	1932
926	24213	1906
927	24270	1883
928	24299	1857
929	24325	1830
930	24351	1804
931	24375	1778
932	24401	1752
933	24429	1726
934	24454	1700
935	24481	1673
936	24506	1647
937	24532	1621
938	24561	1595
939	24588	1569
940	24614	1543
941	24640	1517
942	24665	1490
943	24694	1464
944	24731	1439
945	24768	1413
946	24801	1388
947	24830	1362
948	24859	1335
949	24885	1309
950	24913	1283
951	24939	1257
952	24963	1231
953	24986	1204
954	25011	1178
955	25043	1152
956	25071	1126
957	25096	1100
958	25120	1073
959	25147	1047
960	25173	1021
961	25200	995
962	25227	969
963	25256	943
964	25311	918
965	25339	891
966	25367	865
967	25390	839
968	25416	813
969	25442	786
970	25468	760
971	25494	734
972	25521	708
973	25546	681
974	25573	655
975	25598	629
976	25622	603
977	25646	576
978	25673	550
979	25697	524
980	25723	498
981	25748	471
982	25774	445
983	25799	419
984	25823	393
985	25848	367
986	25873	340
987	25898	314
988	25922	288
989	25946	262
990	25973	235
991	25998	209
992	26023	183
993	26049	157
994	26073	131
995	26096	104
996	26121	78
997	26147	52
998	26172	26
999	26196	0
