iter	Logloss	Accuracy	F1
69	0.3685000853	0.8569023569	0.794188862
70	0.3662166401	0.8585858586	0.7961165049
71	0.3655674466	0.8602693603	0.798053528
72	0.3649655157	0.8602693603	0.798053528
73	0.3637593806	0.8602693603	0.798053528
74	0.3622575551	0.861952862	0.8009708738
75	0.3614731728	0.861952862	0.8009708738
76	0.360501293	0.8602693603	0.798053528
77	0.3589507714	0.8602693603	0.798053528
78	0.3589377473	0.8602693603	0.798053528
79	0.3571998338	0.8602693603	0.798053528
80	0.3561705995	0.8602693603	0.798053528
81	0.3552604114	0.8602693603	0.798053528
82	0.3542102468	0.8602693603	0.798053528
83	0.3534701526	0.8602693603	0.798053528
84	0.352863133	0.8602693603	0.798053528
85	0.3526090122	0.8602693603	0.798053528
86	0.3522140219	0.8602693603	0.798053528
87	0.3513464743	0.8585858586	0.7951219512
88	0.3503443056	0.8585858586	0.7951219512
89	0.3495074028	0.8585858586	0.7951219512
90	0.3482118844	0.8602693603	0.798053528
91	0.3474234296	0.8585858586	0.7951219512
92	0.3471178552	0.8585858586	0.7951219512
93	0.3463075222	0.8585858586	0.7951219512
94	0.3456756274	0.861952862	0.8009708738
95	0.3451650478	0.861952862	0.8009708738
96	0.3451065637	0.861952862	0.8009708738
97	0.343376865	0.8636363636	0.803874092
98	0.3423001057	0.8653198653	0.806763285
99	0.3413815389	0.8653198653	0.806763285
100	0.340373761	0.8653198653	0.806763285
101	0.3398621002	0.867003367	0.8096385542
102	0.3398615132	0.867003367	0.8096385542
103	0.3392811437	0.867003367	0.8096385542
104	0.3392687836	0.867003367	0.8096385542
105	0.3391586171	0.867003367	0.8096385542
106	0.3382401023	0.8703703704	0.8153477218
107	0.3380128428	0.8703703704	0.8153477218
108	0.3362305882	0.8703703704	0.8153477218
109	0.3359088403	0.8703703704	0.8153477218
110	0.3357165467	0.8703703704	0.8153477218
111	0.3346728062	0.8686868687	0.8125
112	0.334126375	0.8686868687	0.8125
113	0.3331515547	0.8686868687	0.8125
114	0.332723967	0.8703703704	0.8153477218
115	0.3323352885	0.8703703704	0.8153477218
116	0.3311739329	0.8703703704	0.8153477218
117	0.3311739318	0.8703703704	0.8153477218
118	0.3309168859	0.8703703704	0.8153477218
119	0.3303741189	0.8720538721	0.8181818182
120	0.3297420124	0.8703703704	0.8153477218
121	0.3291724744	0.8703703704	0.8153477218
122	0.3286859849	0.8720538721	0.8181818182
123	0.3280197719	0.8737373737	0.8201438849
124	0.3274907908	0.8737373737	0.8201438849
125	0.3271554293	0.8737373737	0.8201438849
126	0.3266226561	0.8737373737	0.8201438849
127	0.3263530193	0.8737373737	0.8201438849
128	0.3260913592	0.8737373737	0.8201438849
129	0.3260840529	0.8737373737	0.8201438849
130	0.3252671759	0.8737373737	0.8201438849
131	0.325047912	0.8737373737	0.8201438849
132	0.3245415893	0.8737373737	0.8201438849
133	0.3238192338	0.8737373737	0.8201438849
134	0.3228650129	0.8737373737	0.8201438849
135	0.3217741528	0.8737373737	0.8201438849
136	0.3216765805	0.8737373737	0.8201438849
137	0.320629507	0.8737373737	0.8201438849
138	0.3201273103	0.8737373737	0.8201438849
139	0.3187041065	0.8771043771	0.8257756563
140	0.3183735479	0.8754208754	0.8229665072
141	0.3176765043	0.8737373737	0.8201438849
142	0.3170721214	0.8771043771	0.8257756563
143	0.3168430567	0.8787878788	0.8285714286
144	0.3166063437	0.8787878788	0.8285714286
145	0.3160952226	0.8754208754	0.8238095238
146	0.3160904803	0.8754208754	0.8238095238
147	0.3158827093	0.8754208754	0.8238095238
148	0.3151922008	0.8771043771	0.8266033254
149	0.3142801651	0.8787878788	0.8285714286
150	0.3132890479	0.8754208754	0.8238095238
151	0.3131707415	0.8771043771	0.8266033254
152	0.3126224642	0.8804713805	0.8313539192
153	0.312107322	0.8821548822	0.8333333333
154	0.3115282177	0.8838383838	0.8361045131
155	0.3113298255	0.8855218855	0.8388625592
156	0.3107714493	0.8855218855	0.8388625592
157	0.3106103434	0.8855218855	0.8388625592
158	0.3104285048	0.8838383838	0.8368794326
159	0.3098163595	0.8855218855	0.8388625592
160	0.3094603441	0.8855218855	0.8388625592
161	0.3091726677	0.8855218855	0.8388625592
162	0.3089221119	0.8855218855	0.8388625592
163	0.3088798511	0.8855218855	0.8388625592
164	0.307525971	0.8838383838	0.8368794326
165	0.3070784757	0.8838383838	0.8368794326
166	0.3063262133	0.8838383838	0.8368794326
167	0.3055889526	0.8838383838	0.8368794326
168	0.3052246253	0.8838383838	0.8368794326
169	0.3046650635	0.8855218855	0.8388625592
170	0.3045759176	0.8855218855	0.8388625592
171	0.3044444548	0.8855218855	0.8388625592
172	0.3040966318	0.8872053872	0.841607565
173	0.3036175101	0.8872053872	0.841607565
174	0.3033640527	0.8888888889	0.8443396226
175	0.3030384671	0.8872053872	0.841607565
176	0.3026361685	0.8872053872	0.8423529412
177	0.3025885079	0.8888888889	0.8443396226
178	0.302541705	0.8888888889	0.8443396226
179	0.3024071599	0.8888888889	0.8443396226
180	0.3021094443	0.8905723906	0.8463356974
181	0.3017617864	0.8905723906	0.8463356974
182	0.3016539517	0.8905723906	0.8463356974
183	0.3014151508	0.8905723906	0.8463356974
184	0.3010026241	0.8905723906	0.8463356974
185	0.3003432381	0.8905723906	0.8463356974
186	0.2998527034	0.8922558923	0.8490566038
187	0.2992435249	0.8922558923	0.8490566038
188	0.2988132241	0.8922558923	0.8490566038
189	0.2986777295	0.8922558923	0.8490566038
190	0.2984002822	0.8922558923	0.8490566038
191	0.2970944311	0.8922558923	0.8490566038
192	0.2969988319	0.8922558923	0.8490566038
193	0.2965793513	0.8922558923	0.8490566038
194	0.2963885188	0.8922558923	0.8490566038
195	0.2961428745	0.8922558923	0.8490566038
196	0.2954910452	0.8939393939	0.8517647059
197	0.2954479102	0.8939393939	0.8517647059
198	0.2945575032	0.8939393939	0.8517647059
199	0.29426282	0.8939393939	0.8517647059
200	0.2941787449	0.8939393939	0.8517647059
201	0.293944468	0.8956228956	0.8544600939
202	0.2934791248	0.8956228956	0.8544600939
203	0.293352221	0.8956228956	0.8544600939
204	0.2928735932	0.8973063973	0.8571428571
205	0.2928161755	0.8973063973	0.8571428571
206	0.2924034322	0.898989899	0.8598130841
207	0.2919119783	0.9006734007	0.8624708625
208	0.291865625	0.9006734007	0.8624708625
209	0.2913000689	0.898989899	0.8598130841
210	0.290619872	0.9006734007	0.8624708625
211	0.2904003322	0.9006734007	0.8624708625
212	0.2898640599	0.9006734007	0.8624708625
213	0.2896993373	0.9006734007	0.8624708625
214	0.2894966036	0.9006734007	0.8624708625
215	0.2893026059	0.9006734007	0.8624708625
216	0.2882697149	0.9023569024	0.8651162791
217	0.2882085573	0.9023569024	0.8651162791
218	0.2878165146	0.9023569024	0.8651162791
219	0.2877016696	0.9023569024	0.8651162791
220	0.2875493541	0.904040404	0.86774942
221	0.287058661	0.904040404	0.86774942
222	0.286720852	0.904040404	0.86774942
223	0.2862617899	0.904040404	0.86774942
224	0.2855290031	0.904040404	0.86774942
225	0.2853273329	0.904040404	0.86774942
226	0.2845261514	0.904040404	0.86774942
227	0.2842916991	0.904040404	0.86774942
228	0.2834589992	0.904040404	0.86774942
229	0.2832116406	0.904040404	0.86774942
230	0.2828400078	0.904040404	0.86774942
231	0.2826674956	0.904040404	0.86774942
232	0.2825123447	0.904040404	0.86774942
233	0.281688284	0.904040404	0.86774942
234	0.2811000918	0.9057239057	0.8703703704
235	0.2805998866	0.9057239057	0.8703703704
236	0.2800215023	0.9057239057	0.8703703704
237	0.2797705461	0.9074074074	0.8729792148
238	0.279706624	0.9074074074	0.8729792148
239	0.2794766284	0.9074074074	0.8729792148
240	0.2790971886	0.9074074074	0.8729792148
241	0.2786952387	0.9074074074	0.8729792148
242	0.2784461194	0.9074074074	0.8729792148
243	0.2783130433	0.9074074074	0.8729792148
244	0.2774605409	0.9074074074	0.8729792148
245	0.2774141175	0.9074074074	0.8729792148
246	0.2766276863	0.9074074074	0.8729792148
247	0.2761252519	0.9074074074	0.8729792148
248	0.2759510313	0.9074074074	0.8729792148
249	0.2753138687	0.9074074074	0.8729792148
250	0.2745186584	0.9074074074	0.8729792148
251	0.2742670772	0.9074074074	0.8729792148
252	0.273011582	0.9074074074	0.8729792148
253	0.2729062496	0.9074074074	0.8729792148
254	0.2728457037	0.9074074074	0.8729792148
255	0.2723006198	0.9074074074	0.8729792148
256	0.2720862918	0.9074074074	0.8729792148
257	0.271948983	0.9074074074	0.8729792148
258	0.2717725075	0.9074074074	0.8729792148
259	0.2711694463	0.9074074074	0.8729792148
260	0.2709412723	0.9074074074	0.8729792148
261	0.2703191816	0.9074074074	0.8729792148
262	0.2696161752	0.9074074074	0.8729792148
263	0.2694702799	0.9074074074	0.8729792148
264	0.2685336399	0.9074074074	0.8729792148
265	0.2681362096	0.9074074074	0.8729792148
266	0.2671822376	0.9090909091	0.8755760369
267	0.2670324208	0.9090909091	0.8755760369
268	0.2664952986	0.9090909091	0.8755760369
269	0.2662712128	0.9090909091	0.8755760369
270	0.2661030165	0.9090909091	0.8755760369
271	0.2655188242	0.9090909091	0.8755760369
272	0.264430419	0.9090909091	0.8755760369
273	0.2638347402	0.9090909091	0.8755760369
274	0.2631009537	0.9090909091	0.8755760369
275	0.2628402724	0.9090909091	0.8755760369
276	0.2627226805	0.9090909091	0.8755760369
277	0.2620322465	0.9090909091	0.8755760369
278	0.2615208397	0.9090909091	0.8755760369
279	0.2613719785	0.9090909091	0.8755760369
280	0.2612051066	0.9090909091	0.8755760369
281	0.26036339	0.9090909091	0.8755760369
282	0.2596969584	0.9090909091	0.8755760369
283	0.259671443	0.9090909091	0.8755760369
284	0.2595300431	0.9090909091	0.8755760369
285	0.2588277448	0.9090909091	0.8755760369
286	0.2580888963	0.9107744108	0.8781609195
287	0.2575171734	0.9107744108	0.8781609195
288	0.2570637051	0.9107744108	0.8781609195
289	0.2566516667	0.9107744108	0.8781609195
290	0.256314975	0.9107744108	0.8781609195
291	0.2561532442	0.9107744108	0.8781609195
292	0.2560941624	0.9107744108	0.8781609195
293	0.2555112655	0.9124579125	0.880733945
294	0.2553909229	0.9124579125	0.880733945
295	0.2552749711	0.9124579125	0.880733945
296	0.2550562492	0.9124579125	0.880733945
297	0.2546035986	0.9107744108	0.8781609195
298	0.2543805025	0.9124579125	0.880733945
299	0.2542277918	0.9124579125	0.880733945
300	0.253291511	0.9107744108	0.8781609195
301	0.2528033804	0.9124579125	0.880733945
302	0.2522499984	0.9107744108	0.8781609195
303	0.2513901868	0.9107744108	0.8781609195
304	0.2513391103	0.9107744108	0.8781609195
305	0.2512253504	0.9107744108	0.8781609195
306	0.2511825365	0.9107744108	0.8781609195
307	0.2509395039	0.9107744108	0.8781609195
308	0.2506384148	0.9107744108	0.8781609195
309	0.2504793065	0.9107744108	0.8781609195
310	0.2503336505	0.9107744108	0.8781609195
311	0.249763722	0.9124579125	0.880733945
312	0.2492338007	0.9124579125	0.880733945
313	0.2491013591	0.9124579125	0.880733945
314	0.2485733849	0.9124579125	0.880733945
315	0.2480834256	0.9124579125	0.880733945
316	0.2478251784	0.9124579125	0.880733945
317	0.2476554295	0.9141414141	0.8827586207
318	0.247530144	0.9141414141	0.8827586207
319	0.2469687983	0.9141414141	0.8827586207
320	0.2463711357	0.9141414141	0.8827586207
321	0.2462600282	0.9141414141	0.8827586207
322	0.2460178005	0.9141414141	0.8827586207
323	0.2454938973	0.9141414141	0.8827586207
324	0.2454516072	0.9141414141	0.8827586207
325	0.2451478591	0.9141414141	0.8827586207
326	0.2451050247	0.9141414141	0.8827586207
327	0.2450883419	0.9141414141	0.8827586207
328	0.2447468751	0.9141414141	0.8827586207
329	0.2440768041	0.9158249158	0.8853211009
330	0.2433665534	0.9158249158	0.8853211009
331	0.242666317	0.9158249158	0.8853211009
332	0.2425824805	0.9158249158	0.8853211009
333	0.2421213359	0.9158249158	0.8853211009
334	0.2418001747	0.9158249158	0.8853211009
335	0.2413158632	0.9158249158	0.8853211009
336	0.2403875371	0.9158249158	0.8853211009
337	0.2402850291	0.9158249158	0.8853211009
338	0.2397365368	0.9175084175	0.8878718535
339	0.2395930039	0.9175084175	0.8878718535
340	0.239300679	0.9175084175	0.8878718535
341	0.2390862029	0.9175084175	0.8878718535
342	0.2388125222	0.9175084175	0.8878718535
343	0.2383404102	0.9175084175	0.8878718535
344	0.2381358192	0.9191919192	0.8904109589
345	0.237672465	0.9191919192	0.8904109589
346	0.2369346035	0.9191919192	0.8904109589
347	0.2364448534	0.9225589226	0.8944954128
348	0.2359522654	0.9242424242	0.8970251716
349	0.2357936899	0.9225589226	0.8944954128
350	0.2353862162	0.9276094276	0.9016018307
351	0.2352248441	0.9276094276	0.9016018307
352	0.2344235386	0.9276094276	0.9016018307
353	0.2341551007	0.9276094276	0.9016018307
354	0.2339114055	0.9276094276	0.9016018307
355	0.2335260919	0.9276094276	0.9016018307
356	0.2333823217	0.9259259259	0.8990825688
357	0.2331127263	0.9276094276	0.9016018307
358	0.232747446	0.9276094276	0.9016018307
359	0.232715969	0.9276094276	0.9016018307
360	0.2324893502	0.9276094276	0.9016018307
361	0.2322358931	0.9276094276	0.9016018307
362	0.2321413105	0.9292929293	0.904109589
363	0.2319648306	0.9276094276	0.9016018307
364	0.2316899053	0.9259259259	0.8990825688
365	0.2311843286	0.9276094276	0.9016018307
366	0.2305932209	0.9276094276	0.9016018307
367	0.2305680328	0.9276094276	0.9016018307
368	0.2302720251	0.9276094276	0.9016018307
369	0.2296130734	0.9292929293	0.904109589
370	0.2293770189	0.9292929293	0.904109589
371	0.2292236371	0.930976431	0.9066059226
372	0.2291760366	0.9292929293	0.904109589
373	0.2288062629	0.930976431	0.9066059226
374	0.2283115484	0.930976431	0.9066059226
375	0.2278455817	0.930976431	0.9066059226
376	0.2274814112	0.930976431	0.9066059226
377	0.2268933729	0.930976431	0.9066059226
378	0.2265013521	0.930976431	0.9066059226
379	0.2264666935	0.930976431	0.9066059226
380	0.2257445481	0.9292929293	0.904109589
381	0.2254948903	0.930976431	0.9066059226
382	0.2254119653	0.930976431	0.9066059226
383	0.2253183666	0.930976431	0.9066059226
384	0.2252316628	0.930976431	0.9066059226
385	0.2249643597	0.930976431	0.9066059226
386	0.2246467485	0.930976431	0.9066059226
387	0.2241354247	0.930976431	0.9066059226
388	0.2238295776	0.930976431	0.9066059226
389	0.2234352051	0.930976431	0.9066059226
390	0.2233757044	0.930976431	0.9066059226
391	0.2231811059	0.930976431	0.9066059226
392	0.2226139649	0.9326599327	0.9086757991
393	0.2224928172	0.9326599327	0.9086757991
394	0.221910928	0.9326599327	0.9086757991
395	0.2218484934	0.9326599327	0.9086757991
396	0.221505099	0.9326599327	0.9086757991
397	0.2214179338	0.9326599327	0.9086757991
398	0.2213688154	0.930976431	0.9061784897
399	0.2211893014	0.930976431	0.9061784897
400	0.220845407	0.9326599327	0.9086757991
401	0.2203928124	0.9343434343	0.9111617312
402	0.2202440579	0.9343434343	0.9111617312
403	0.2197908632	0.9343434343	0.9111617312
404	0.2191000064	0.9343434343	0.9111617312
405	0.2185195215	0.9343434343	0.9111617312
406	0.2179742809	0.9343434343	0.9111617312
407	0.2175787638	0.9343434343	0.9111617312
408	0.2174557541	0.9343434343	0.9111617312
409	0.217221368	0.9343434343	0.9111617312
410	0.2170761476	0.9343434343	0.9111617312
411	0.2167641356	0.9343434343	0.9111617312
412	0.2164249577	0.9343434343	0.9111617312
413	0.2159050718	0.9343434343	0.9111617312
414	0.2155715958	0.9343434343	0.9111617312
415	0.2153408524	0.9343434343	0.9111617312
416	0.2152670956	0.9326599327	0.9086757991
417	0.2150489542	0.9326599327	0.9086757991
418	0.2146307488	0.9343434343	0.9111617312
419	0.2145682266	0.9343434343	0.9111617312
420	0.2144568675	0.9343434343	0.9111617312
421	0.21429736	0.9343434343	0.9111617312
422	0.213741188	0.9343434343	0.9111617312
423	0.2133594628	0.9343434343	0.9111617312
424	0.213044976	0.9343434343	0.9111617312
425	0.2129321419	0.9343434343	0.9111617312
426	0.2125113707	0.9343434343	0.9111617312
427	0.2121383894	0.9343434343	0.9111617312
428	0.2120050982	0.9343434343	0.9111617312
429	0.2118163853	0.9343434343	0.9111617312
430	0.2117347975	0.9343434343	0.9111617312
431	0.2113978826	0.9343434343	0.9111617312
432	0.2110872966	0.936026936	0.9132420091
433	0.2110463372	0.9377104377	0.9157175399
434	0.2109829659	0.9377104377	0.9157175399
435	0.2105467232	0.9393939394	0.9178082192
436	0.2100403696	0.9393939394	0.9178082192
437	0.2096049045	0.9393939394	0.9178082192
438	0.2095092458	0.9393939394	0.9178082192
439	0.2093744682	0.9393939394	0.9178082192
440	0.2091458196	0.9393939394	0.9178082192
441	0.208750157	0.9393939394	0.9178082192
442	0.2086886441	0.9393939394	0.9178082192
443	0.2085801534	0.9393939394	0.9178082192
444	0.2081920475	0.9393939394	0.9178082192
445	0.2080250973	0.9393939394	0.9178082192
446	0.2078450652	0.9393939394	0.9178082192
447	0.2074813588	0.9393939394	0.9178082192
448	0.2072594951	0.9393939394	0.9178082192
449	0.2069834398	0.9393939394	0.9178082192
450	0.2064117913	0.9393939394	0.9178082192
451	0.2061446806	0.9393939394	0.9178082192
452	0.2060084022	0.9393939394	0.9178082192
453	0.2057787725	0.9393939394	0.9178082192
454	0.2055122826	0.9393939394	0.9178082192
455	0.2054636512	0.9393939394	0.9178082192
456	0.205418302	0.9393939394	0.9178082192
457	0.2049692087	0.9410774411	0.9199084668
458	0.2048319588	0.9410774411	0.9199084668
459	0.204329109	0.9410774411	0.9199084668
460	0.2040184826	0.9410774411	0.9199084668
461	0.2035234932	0.9410774411	0.9199084668
462	0.2031280682	0.9427609428	0.9223744292
463	0.2029106597	0.9427609428	0.9223744292
464	0.2028722802	0.9427609428	0.9223744292
465	0.2023292119	0.9444444444	0.9248291572
466	0.2017691952	0.9478114478	0.9293849658
467	0.2015731435	0.9427609428	0.9220183486
468	0.2015279853	0.9427609428	0.9220183486
469	0.20133507	0.9444444444	0.9244851259
470	0.2008411318	0.9427609428	0.9223744292
471	0.2002496072	0.9427609428	0.9223744292
472	0.1998616986	0.9427609428	0.9223744292
473	0.1994426519	0.9427609428	0.9223744292
474	0.1992263043	0.9427609428	0.9223744292
475	0.1990087467	0.9444444444	0.9248291572
476	0.1987223927	0.9444444444	0.9248291572
477	0.1985798584	0.9444444444	0.9248291572
478	0.1984905008	0.9444444444	0.9248291572
479	0.1982415603	0.9444444444	0.9248291572
480	0.1980343657	0.9444444444	0.9248291572
481	0.1979533089	0.9444444444	0.9248291572
482	0.1978523103	0.9444444444	0.9248291572
483	0.1975061394	0.9461279461	0.9272727273
484	0.1974880308	0.9461279461	0.9272727273
485	0.1969576707	0.9478114478	0.9297052154
486	0.1969101432	0.9478114478	0.9297052154
487	0.1966923216	0.9494949495	0.9321266968
488	0.1965207876	0.9494949495	0.9321266968
489	0.1962728415	0.9494949495	0.9321266968
490	0.1958144273	0.9494949495	0.9321266968
491	0.1954741134	0.9478114478	0.9297052154
492	0.1951066848	0.9494949495	0.9321266968
493	0.1943655807	0.9511784512	0.9342403628
494	0.1941715492	0.9511784512	0.9342403628
495	0.1934757448	0.9528619529	0.9363636364
496	0.1927849057	0.9528619529	0.9363636364
497	0.1927270234	0.9528619529	0.9363636364
498	0.1922926903	0.9545454545	0.9384965831
499	0.1922219866	0.9545454545	0.9384965831
500	0.1920011053	0.9528619529	0.9363636364
501	0.1917863462	0.9545454545	0.9384965831
502	0.191406873	0.9545454545	0.9384965831
503	0.191339869	0.9545454545	0.9384965831
504	0.1913215772	0.9545454545	0.9384965831
505	0.1911990573	0.9545454545	0.9384965831
506	0.1911027292	0.9545454545	0.9384965831
507	0.1907083079	0.9545454545	0.9384965831
508	0.1902647883	0.9545454545	0.9384965831
509	0.1902212714	0.9545454545	0.9384965831
510	0.1901705134	0.9545454545	0.9384965831
511	0.1901384312	0.9545454545	0.9384965831
512	0.18989062	0.9545454545	0.9384965831
513	0.1892046608	0.9562289562	0.9409090909
514	0.1886923647	0.9562289562	0.9409090909
515	0.1885426389	0.9562289562	0.9409090909
516	0.1880986427	0.9579124579	0.9433106576
517	0.187737546	0.9579124579	0.9433106576
518	0.1875627524	0.9579124579	0.9433106576
519	0.1875178784	0.9579124579	0.9433106576
520	0.1874851559	0.9579124579	0.9433106576
521	0.1868227433	0.9579124579	0.9433106576
522	0.1865717635	0.9579124579	0.9433106576
523	0.1865276683	0.9579124579	0.9433106576
524	0.1860627395	0.9579124579	0.9433106576
525	0.1858876765	0.9579124579	0.9433106576
526	0.1858664258	0.9579124579	0.9433106576
527	0.1856608355	0.9579124579	0.9433106576
528	0.1854894653	0.9579124579	0.9433106576
529	0.1846284466	0.9579124579	0.9433106576
530	0.184584969	0.9579124579	0.9433106576
531	0.1845645989	0.9579124579	0.9433106576
532	0.1843053936	0.9579124579	0.9433106576
533	0.1839540309	0.9579124579	0.9433106576
534	0.1838833767	0.9579124579	0.9433106576
535	0.1835944661	0.9579124579	0.9433106576
536	0.1833886193	0.9579124579	0.9433106576
537	0.1829643719	0.9579124579	0.9433106576
538	0.1827951968	0.9579124579	0.9433106576
539	0.1825003297	0.9579124579	0.9433106576
540	0.1822877095	0.9579124579	0.9433106576
541	0.1822758311	0.9579124579	0.9433106576
542	0.1822532349	0.9579124579	0.9433106576
543	0.1820075576	0.9579124579	0.9433106576
544	0.1818645421	0.9579124579	0.9433106576
545	0.181758051	0.9579124579	0.9433106576
546	0.1813437239	0.9579124579	0.9433106576
547	0.1812712446	0.9579124579	0.9433106576
548	0.1809832691	0.9579124579	0.9433106576
549	0.1809690741	0.9579124579	0.9433106576
550	0.1809494545	0.9579124579	0.9433106576
551	0.1808130539	0.9579124579	0.9433106576
552	0.1805882214	0.9562289562	0.9409090909
553	0.1803307472	0.9579124579	0.9433106576
554	0.1802976775	0.9579124579	0.9433106576
555	0.1800148398	0.9579124579	0.9433106576
556	0.1797948726	0.9579124579	0.9433106576
557	0.1796514235	0.9579124579	0.9433106576
558	0.1790633955	0.9595959596	0.9457013575
559	0.1790433997	0.9595959596	0.9457013575
560	0.1788867921	0.9595959596	0.9457013575
561	0.1784563477	0.9595959596	0.9457013575
562	0.1783056268	0.9595959596	0.9457013575
563	0.1778770991	0.9595959596	0.9457013575
564	0.1774860289	0.9595959596	0.9457013575
565	0.1773086574	0.9595959596	0.9457013575
566	0.1772089752	0.9595959596	0.9457013575
567	0.1768852148	0.9595959596	0.9457013575
568	0.1766004484	0.9595959596	0.9457013575
569	0.176341664	0.9595959596	0.9457013575
570	0.1759023268	0.9595959596	0.9457013575
571	0.1758684191	0.9595959596	0.9457013575
572	0.1756753133	0.9595959596	0.9457013575
573	0.1755768148	0.9595959596	0.9457013575
574	0.1755232715	0.9595959596	0.9457013575
575	0.1754000046	0.9595959596	0.9457013575
576	0.1750488944	0.9595959596	0.9457013575
577	0.1747826355	0.9595959596	0.9457013575
578	0.1747320211	0.9595959596	0.9457013575
579	0.1743651076	0.9595959596	0.9457013575
580	0.1743383201	0.9595959596	0.9457013575
581	0.1740613521	0.9595959596	0.9457013575
582	0.1737823263	0.9595959596	0.9457013575
583	0.1737198292	0.9595959596	0.9457013575
584	0.1735680333	0.9612794613	0.9480812641
585	0.1734947359	0.9612794613	0.9480812641
586	0.1734715899	0.9612794613	0.9480812641
587	0.1729458929	0.9612794613	0.9480812641
588	0.1726382707	0.9612794613	0.9480812641
589	0.1725553137	0.9612794613	0.9480812641
590	0.1718839892	0.9612794613	0.9480812641
591	0.1714915828	0.9612794613	0.9480812641
592	0.1713905755	0.9612794613	0.9480812641
593	0.1713754549	0.9612794613	0.9480812641
594	0.1712429978	0.9612794613	0.9480812641
595	0.1709709321	0.9612794613	0.9480812641
596	0.1707938888	0.9612794613	0.9480812641
597	0.1704167492	0.9612794613	0.9480812641
598	0.1703111003	0.9612794613	0.9480812641
599	0.1702274992	0.9612794613	0.9480812641
600	0.170084299	0.9612794613	0.9480812641
601	0.1698843975	0.9612794613	0.9480812641
602	0.1697160392	0.9612794613	0.9480812641
603	0.169268798	0.9612794613	0.9480812641
604	0.1689270754	0.9612794613	0.9480812641
605	0.1687339155	0.9612794613	0.9480812641
606	0.1682240056	0.9612794613	0.9480812641
607	0.1679755418	0.9612794613	0.9480812641
608	0.1677343292	0.9612794613	0.9480812641
609	0.1674429087	0.9612794613	0.9480812641
610	0.1673804465	0.9612794613	0.9480812641
611	0.1671820429	0.9612794613	0.9480812641
612	0.1671451937	0.9612794613	0.9480812641
613	0.1668541231	0.9612794613	0.9480812641
614	0.166361671	0.9612794613	0.9480812641
