iter	Logloss	Accuracy	F1
608	0.2062887189	0.9401197605	0.9152542373
609	0.206147507	0.9401197605	0.9152542373
610	0.2058912462	0.9401197605	0.9152542373
611	0.2057074549	0.9401197605	0.9152542373
612	0.2056602732	0.9416167665	0.9171974522
613	0.2054581862	0.9416167665	0.9171974522
614	0.204888229	0.9416167665	0.9171974522
615	0.2047386916	0.9416167665	0.9171974522
616	0.2046301257	0.9401197605	0.9152542373
617	0.2045657687	0.9401197605	0.9152542373
618	0.2043467806	0.9416167665	0.9175475687
619	0.2043296188	0.9416167665	0.9175475687
620	0.2042009834	0.9431137725	0.9194915254
621	0.2041372454	0.9431137725	0.9194915254
622	0.2041260575	0.9416167665	0.9171974522
623	0.2040371432	0.9416167665	0.9171974522
624	0.2040142329	0.9416167665	0.9171974522
625	0.2039421086	0.9416167665	0.9175475687
626	0.2036052278	0.9431137725	0.9194915254
627	0.2031970143	0.9431137725	0.9194915254
628	0.2030926564	0.9431137725	0.9194915254
629	0.202968775	0.9431137725	0.9194915254
630	0.2028402951	0.9431137725	0.9194915254
631	0.202725911	0.9431137725	0.9194915254
632	0.2025504197	0.9431137725	0.9194915254
633	0.2019822359	0.9416167665	0.9175475687
634	0.2013881909	0.9416167665	0.9175475687
635	0.2013622818	0.9416167665	0.9175475687
636	0.2008415051	0.9416167665	0.9175475687
637	0.2003874416	0.9416167665	0.9175475687
638	0.2000529594	0.9416167665	0.9175475687
639	0.1999540544	0.9416167665	0.9175475687
640	0.199922746	0.9416167665	0.9175475687
641	0.1994433097	0.9416167665	0.9175475687
642	0.1990341554	0.9416167665	0.9175475687
643	0.1989935945	0.9416167665	0.9175475687
644	0.1988306276	0.9431137725	0.9194915254
645	0.1982745138	0.9446107784	0.9217758985
646	0.1979862654	0.9446107784	0.9217758985
647	0.1979044327	0.9446107784	0.9217758985
648	0.1978249822	0.9461077844	0.9240506329
649	0.1973342528	0.9431137725	0.9194915254
650	0.1970724914	0.9431137725	0.9194915254
651	0.1970137783	0.9431137725	0.9194915254
652	0.1969870334	0.9431137725	0.9194915254
653	0.1969621542	0.9446107784	0.9217758985
654	0.1969322482	0.9446107784	0.9217758985
655	0.1968168012	0.9461077844	0.9237288136
656	0.196546194	0.9461077844	0.9237288136
657	0.1962347604	0.9461077844	0.9237288136
658	0.1961597335	0.9476047904	0.9260042283
659	0.1956394216	0.9461077844	0.9237288136
660	0.1956236914	0.9476047904	0.9260042283
661	0.1954545075	0.9476047904	0.9260042283
662	0.1951190011	0.9476047904	0.9260042283
663	0.195009862	0.9476047904	0.9260042283
664	0.194898938	0.9476047904	0.9260042283
665	0.194547401	0.9476047904	0.9260042283
666	0.1944860515	0.9476047904	0.9260042283
667	0.1943174301	0.9476047904	0.9260042283
668	0.1941497683	0.9476047904	0.9260042283
669	0.1938049436	0.9476047904	0.9260042283
670	0.1934186594	0.9476047904	0.9260042283
671	0.1932050217	0.9476047904	0.9260042283
672	0.1931092674	0.9476047904	0.9260042283
673	0.1926277789	0.9476047904	0.9260042283
674	0.1925318141	0.9476047904	0.9260042283
675	0.1923053378	0.9476047904	0.9260042283
676	0.1922277419	0.9476047904	0.9260042283
677	0.1918858781	0.9476047904	0.9260042283
678	0.1918759292	0.9476047904	0.9260042283
679	0.1917758385	0.9476047904	0.9260042283
680	0.1915826453	0.9476047904	0.9260042283
681	0.1910738715	0.9476047904	0.9260042283
682	0.1910487783	0.9476047904	0.9260042283
683	0.1908834548	0.9476047904	0.9260042283
684	0.1906554941	0.9476047904	0.9260042283
685	0.1904783934	0.9476047904	0.9260042283
686	0.1903402946	0.9505988024	0.9305263158
687	0.1895302237	0.9491017964	0.9282700422
688	0.1894939719	0.9505988024	0.9305263158
689	0.1889762899	0.9491017964	0.9282700422
690	0.188925581	0.9491017964	0.9282700422
691	0.1886122604	0.9491017964	0.9282700422
692	0.1884658435	0.9491017964	0.9282700422
693	0.1882047907	0.9491017964	0.9282700422
694	0.1879432236	0.9491017964	0.9282700422
695	0.1876886934	0.9491017964	0.9282700422
696	0.1875217022	0.9505988024	0.9305263158
697	0.1874185973	0.9505988024	0.9305263158
698	0.1873210958	0.9505988024	0.9305263158
699	0.1872601747	0.9505988024	0.9305263158
700	0.1868296397	0.9505988024	0.9305263158
701	0.1868026511	0.9505988024	0.9305263158
702	0.1865872475	0.9505988024	0.9305263158
703	0.1863770769	0.9505988024	0.9305263158
704	0.1859379413	0.9505988024	0.9305263158
705	0.1856381328	0.9505988024	0.9305263158
706	0.1854719411	0.9505988024	0.9305263158
707	0.1853721083	0.9505988024	0.9305263158
708	0.1847923014	0.9505988024	0.9305263158
709	0.1846627601	0.9505988024	0.9305263158
710	0.1844433896	0.9505988024	0.9305263158
711	0.1841343372	0.9505988024	0.9305263158
712	0.1838292705	0.9505988024	0.9305263158
713	0.1836811137	0.9505988024	0.9305263158
714	0.1832701685	0.9505988024	0.9305263158
715	0.183089851	0.9491017964	0.9282700422
716	0.1830406892	0.9491017964	0.9282700422
717	0.183025873	0.9505988024	0.9305263158
718	0.1828895606	0.9520958084	0.9327731092
719	0.1828500356	0.9520958084	0.9327731092
720	0.1824732563	0.9520958084	0.9327731092
721	0.1822842364	0.9520958084	0.9327731092
722	0.1822372821	0.9520958084	0.9327731092
723	0.1821655539	0.9520958084	0.9327731092
724	0.1819344304	0.9520958084	0.9327731092
725	0.1818411668	0.9520958084	0.9327731092
726	0.1817380618	0.9520958084	0.9327731092
727	0.1816047865	0.9520958084	0.9327731092
728	0.1815814275	0.9520958084	0.9327731092
729	0.1812727346	0.9520958084	0.9327731092
730	0.1811188118	0.9520958084	0.9327731092
731	0.1806570502	0.9520958084	0.9327731092
732	0.1805770158	0.9520958084	0.9327731092
733	0.1804532056	0.9520958084	0.9327731092
734	0.18034246	0.9520958084	0.9327731092
735	0.180180595	0.9520958084	0.9327731092
736	0.1800339035	0.9520958084	0.9327731092
737	0.1800264524	0.9520958084	0.9327731092
738	0.1797251821	0.9520958084	0.9327731092
739	0.1796242517	0.9520958084	0.9327731092
740	0.1795858542	0.9520958084	0.9327731092
741	0.1795069023	0.9520958084	0.9327731092
742	0.1794996812	0.9520958084	0.9327731092
743	0.1793166362	0.9520958084	0.9327731092
744	0.1792689965	0.9520958084	0.9327731092
745	0.1792612058	0.9520958084	0.9327731092
746	0.1792506138	0.9520958084	0.9327731092
747	0.1788164871	0.9520958084	0.9327731092
748	0.1785048701	0.9535928144	0.9350104822
749	0.1782868862	0.9535928144	0.9350104822
750	0.178250705	0.9535928144	0.9350104822
751	0.1781301072	0.9535928144	0.9350104822
752	0.1779911888	0.9535928144	0.9350104822
753	0.1779738293	0.9535928144	0.9350104822
754	0.1779184284	0.9535928144	0.9350104822
755	0.1776879552	0.9535928144	0.9350104822
756	0.1772656184	0.9535928144	0.9350104822
757	0.176971775	0.9535928144	0.9350104822
758	0.176955787	0.9535928144	0.9350104822
759	0.1768759522	0.9535928144	0.9350104822
760	0.1766602888	0.9535928144	0.9350104822
761	0.1763260224	0.9535928144	0.9350104822
762	0.1759085903	0.9550898204	0.9372384937
763	0.1756568642	0.9550898204	0.9372384937
764	0.1756382431	0.9550898204	0.9372384937
765	0.1753263962	0.9550898204	0.9372384937
766	0.1752083876	0.9550898204	0.9372384937
767	0.1749531136	0.9550898204	0.9372384937
768	0.1749129464	0.9550898204	0.9372384937
769	0.1745285905	0.9550898204	0.9372384937
770	0.1745227698	0.9550898204	0.9372384937
771	0.1741362114	0.9550898204	0.9372384937
772	0.1737494463	0.9550898204	0.9372384937
773	0.1737326069	0.9550898204	0.9372384937
774	0.1735426011	0.9550898204	0.9372384937
775	0.1732703594	0.9550898204	0.9372384937
776	0.1731675868	0.9550898204	0.9372384937
777	0.1727833232	0.9550898204	0.9372384937
778	0.1725706273	0.9550898204	0.9372384937
779	0.172407985	0.9550898204	0.9372384937
780	0.1723275018	0.9550898204	0.9372384937
781	0.1722496188	0.9550898204	0.9372384937
782	0.1720383881	0.9550898204	0.9372384937
783	0.1719609294	0.9550898204	0.9372384937
784	0.1716785103	0.9550898204	0.9372384937
785	0.1714882375	0.9550898204	0.9372384937
786	0.1714740474	0.9550898204	0.9372384937
787	0.1713764809	0.9550898204	0.9372384937
788	0.171246814	0.9550898204	0.9372384937
789	0.1710338275	0.9550898204	0.9372384937
790	0.1706573813	0.9550898204	0.9372384937
791	0.1705915318	0.9550898204	0.9372384937
792	0.1704172706	0.9550898204	0.9372384937
793	0.1701836454	0.9550898204	0.9372384937
794	0.1699332314	0.9550898204	0.9372384937
795	0.1697321216	0.9550898204	0.9372384937
796	0.1695179805	0.9550898204	0.9372384937
797	0.1694672998	0.9550898204	0.9372384937
798	0.1693439219	0.9550898204	0.9372384937
799	0.1693257746	0.9550898204	0.9372384937
800	0.1691649121	0.9550898204	0.9372384937
801	0.1691580283	0.9550898204	0.9372384937
802	0.1689560814	0.9550898204	0.9372384937
803	0.1688706442	0.9550898204	0.9372384937
804	0.1688570724	0.9550898204	0.9372384937
805	0.1687736965	0.9550898204	0.9372384937
806	0.168706505	0.9550898204	0.9372384937
807	0.1685706102	0.9550898204	0.9372384937
808	0.1684497286	0.9550898204	0.9372384937
809	0.1683977976	0.9550898204	0.9372384937
810	0.1682419229	0.9550898204	0.9372384937
811	0.1680623197	0.9550898204	0.9372384937
812	0.1679816714	0.9550898204	0.9372384937
813	0.1675967519	0.9550898204	0.9372384937
814	0.1673342955	0.9550898204	0.9372384937
815	0.166933796	0.9550898204	0.9372384937
816	0.1667863818	0.9550898204	0.9372384937
817	0.1667161191	0.9550898204	0.9372384937
818	0.1663339494	0.9550898204	0.9372384937
819	0.1662892968	0.9550898204	0.9372384937
820	0.1661123778	0.9550898204	0.9372384937
821	0.1660268385	0.9550898204	0.9372384937
822	0.1659539467	0.9550898204	0.9372384937
823	0.1658216412	0.9550898204	0.9372384937
824	0.1655259945	0.9550898204	0.9372384937
825	0.1654129856	0.9550898204	0.9372384937
826	0.1653256827	0.9550898204	0.9372384937
827	0.1652052289	0.9550898204	0.9372384937
828	0.1650794664	0.9550898204	0.9372384937
829	0.1647943082	0.9550898204	0.9372384937
830	0.1642399889	0.9550898204	0.9372384937
831	0.1639167764	0.9550898204	0.9372384937
832	0.1638494343	0.9550898204	0.9372384937
833	0.1638333422	0.9550898204	0.9372384937
834	0.1637108001	0.9550898204	0.9372384937
835	0.1636520925	0.9550898204	0.9372384937
836	0.1633178398	0.9550898204	0.9372384937
837	0.1629881502	0.9550898204	0.9372384937
838	0.1629508066	0.9550898204	0.9372384937
839	0.1628018796	0.9550898204	0.9372384937
840	0.1627208045	0.9550898204	0.9372384937
841	0.1625729009	0.9550898204	0.9372384937
842	0.1623359023	0.9550898204	0.9372384937
843	0.1621926584	0.9565868263	0.9394572025
844	0.1621697635	0.9550898204	0.9372384937
845	0.1621497494	0.9550898204	0.9372384937
846	0.1617726987	0.9550898204	0.9372384937
847	0.1617085039	0.9550898204	0.9372384937
848	0.1613583089	0.9550898204	0.9372384937
849	0.1610413466	0.9565868263	0.9394572025
850	0.160997645	0.9565868263	0.9394572025
851	0.160928707	0.9565868263	0.9394572025
852	0.160916801	0.9565868263	0.9394572025
853	0.1607447608	0.9565868263	0.9394572025
854	0.1606260896	0.9550898204	0.9372384937
855	0.1603039614	0.9580838323	0.9416666667
856	0.1601758891	0.9565868263	0.9394572025
857	0.1601546705	0.9565868263	0.9394572025
858	0.1599293197	0.9580838323	0.9416666667
859	0.1597356816	0.9580838323	0.9416666667
860	0.1595633895	0.9580838323	0.9416666667
861	0.1594357391	0.9580838323	0.9416666667
862	0.1593813127	0.9580838323	0.9416666667
863	0.1593229333	0.9580838323	0.9416666667
864	0.1587775694	0.9580838323	0.9416666667
865	0.1586251939	0.9580838323	0.9416666667
866	0.1586137551	0.9580838323	0.9416666667
867	0.1585143947	0.9580838323	0.9416666667
868	0.1584100361	0.9580838323	0.9416666667
869	0.158261098	0.9580838323	0.9416666667
870	0.1580363717	0.9595808383	0.9438669439
871	0.1577862898	0.9610778443	0.9460580913
872	0.1575010123	0.9610778443	0.9460580913
873	0.1572197115	0.9610778443	0.9460580913
874	0.1571716653	0.9610778443	0.9460580913
875	0.1570976435	0.9610778443	0.9460580913
876	0.1569863497	0.9610778443	0.9460580913
877	0.156699064	0.9610778443	0.9460580913
878	0.1566554117	0.9610778443	0.9460580913
879	0.1566299469	0.9610778443	0.9460580913
880	0.1565964403	0.9610778443	0.9460580913
881	0.1564280381	0.9610778443	0.9460580913
882	0.1563611135	0.9610778443	0.9460580913
883	0.1563369344	0.9610778443	0.9460580913
884	0.1563243232	0.9610778443	0.9460580913
885	0.1561357024	0.9610778443	0.9460580913
886	0.1558660641	0.9610778443	0.9460580913
887	0.155417333	0.9625748503	0.9482401656
888	0.1551538105	0.9625748503	0.9482401656
889	0.1547988434	0.9625748503	0.9482401656
890	0.1547362437	0.9625748503	0.9482401656
891	0.1546360164	0.9625748503	0.9482401656
892	0.1544807493	0.9625748503	0.9482401656
893	0.1544616195	0.9625748503	0.9482401656
894	0.1544557088	0.9625748503	0.9482401656
895	0.1542069889	0.9625748503	0.9482401656
896	0.1539879232	0.9625748503	0.9482401656
897	0.1537012553	0.9625748503	0.9482401656
898	0.1534666262	0.9640718563	0.9504132231
899	0.1533378793	0.9640718563	0.9504132231
900	0.153323034	0.9640718563	0.9504132231
901	0.1532618252	0.9640718563	0.9504132231
902	0.1530061269	0.9640718563	0.9504132231
903	0.15281436	0.9625748503	0.9482401656
904	0.1525923953	0.9640718563	0.9504132231
905	0.152549382	0.9640718563	0.9504132231
906	0.1522719326	0.9655688623	0.9525773196
907	0.1522449165	0.9655688623	0.9525773196
908	0.1521356405	0.9655688623	0.9525773196
909	0.1519952753	0.9640718563	0.9504132231
910	0.1515988755	0.9655688623	0.9525773196
911	0.151476956	0.9655688623	0.9525773196
912	0.1513061535	0.9655688623	0.9525773196
913	0.1510706281	0.9640718563	0.9504132231
914	0.1507828588	0.9655688623	0.9525773196
915	0.1507721017	0.9655688623	0.9525773196
916	0.1507639987	0.9655688623	0.9525773196
917	0.1506551351	0.9655688623	0.9525773196
918	0.1505249304	0.9655688623	0.9525773196
919	0.1501363294	0.9655688623	0.9525773196
920	0.1500633846	0.9655688623	0.9525773196
921	0.1498992719	0.9655688623	0.9525773196
922	0.1496970958	0.9655688623	0.9525773196
923	0.149473603	0.9655688623	0.9525773196
924	0.1493494396	0.9655688623	0.9525773196
925	0.1491059729	0.9655688623	0.9525773196
926	0.1488169778	0.9655688623	0.9525773196
927	0.148627705	0.9655688623	0.9525773196
928	0.1485180506	0.9655688623	0.9525773196
929	0.1484942309	0.9655688623	0.9525773196
930	0.1483038354	0.9655688623	0.9525773196
931	0.1481370123	0.9655688623	0.9525773196
932	0.1480474502	0.9655688623	0.9525773196
933	0.1478946005	0.9655688623	0.9525773196
934	0.1476832927	0.9655688623	0.9525773196
935	0.147438645	0.9655688623	0.9525773196
936	0.1471856856	0.9655688623	0.9525773196
937	0.1470149067	0.9655688623	0.9525773196
938	0.1468249123	0.9670658683	0.9547325103
939	0.1467911289	0.9670658683	0.9547325103
940	0.1466049411	0.9670658683	0.9547325103
941	0.1463767908	0.9670658683	0.9547325103
942	0.1461840856	0.9670658683	0.9547325103
943	0.145804725	0.9670658683	0.9547325103
944	0.1457393872	0.9670658683	0.9547325103
945	0.1456146774	0.9670658683	0.9547325103
946	0.1454178574	0.9670658683	0.9547325103
947	0.145242563	0.9670658683	0.9547325103
948	0.1451540757	0.9670658683	0.9547325103
949	0.1450628578	0.9670658683	0.9547325103
950	0.1449617617	0.9670658683	0.9547325103
951	0.1448433156	0.9670658683	0.9547325103
952	0.1447868254	0.9670658683	0.9547325103
953	0.144746727	0.9670658683	0.9547325103
954	0.1446053324	0.9670658683	0.9547325103
955	0.1444571142	0.9670658683	0.9547325103
956	0.1442474671	0.9670658683	0.9547325103
957	0.1439146032	0.9685628743	0.9568788501
958	0.1436998441	0.9685628743	0.9568788501
959	0.1435274808	0.9685628743	0.9568788501
960	0.1433444102	0.9700598802	0.9590163934
961	0.1431957629	0.9700598802	0.9590163934
962	0.1429716253	0.9700598802	0.9590163934
963	0.1427362042	0.9715568862	0.9611451943
964	0.1426933238	0.9700598802	0.9590163934
965	0.1426753418	0.9700598802	0.9590163934
966	0.1425321579	0.9700598802	0.9590163934
967	0.1424264172	0.9700598802	0.9590163934
968	0.142361861	0.9700598802	0.9590163934
969	0.142144035	0.9700598802	0.9590163934
970	0.1421192951	0.9700598802	0.9590163934
971	0.1417854987	0.9700598802	0.9590163934
972	0.1414739638	0.9700598802	0.9590163934
973	0.1413165392	0.9700598802	0.9590163934
974	0.1412069658	0.9700598802	0.9590163934
975	0.1409489423	0.9700598802	0.9590163934
976	0.1409234738	0.9700598802	0.9590163934
977	0.1407566731	0.9700598802	0.9590163934
978	0.1406087038	0.9700598802	0.9590163934
979	0.1404784497	0.9700598802	0.9590163934
980	0.140446817	0.9700598802	0.9590163934
981	0.1403262556	0.9700598802	0.9590163934
982	0.1402954633	0.9715568862	0.9611451943
983	0.140125608	0.9715568862	0.9611451943
984	0.1400960946	0.9715568862	0.9611451943
985	0.1398100979	0.9730538922	0.9632653061
986	0.1396404146	0.9730538922	0.9632653061
987	0.1393904015	0.9730538922	0.9632653061
988	0.1392550595	0.9730538922	0.9632653061
989	0.1390832089	0.9730538922	0.9632653061
990	0.1390398754	0.9730538922	0.9632653061
991	0.1386081323	0.9730538922	0.9632653061
992	0.1383339325	0.9730538922	0.9632653061
993	0.1381505617	0.9730538922	0.9632653061
994	0.1380261789	0.9730538922	0.9632653061
995	0.1380093746	0.9730538922	0.9632653061
996	0.1377752814	0.9730538922	0.9632653061
997	0.1377164407	0.9730538922	0.9632653061
998	0.1376250742	0.9730538922	0.9632653061
999	0.1375022707	0.9730538922	0.9632653061
